order_item_id,order_id,product_id,quantity,unit_price,discount
1058159,231864,5181,1,37920.07,0.2
1058160,231864,5096,1,34899.18,0.0
1058161,231864,5068,3,3208.18,0.05
1058162,231865,5177,1,11970.85,0.3
1058163,231866,5076,1,42231.66,0.2
1058164,231867,5175,1,18910.47,0.1
1058165,231867,5112,1,21588.83,0.15
1058166,231868,5027,2,61682.23,0.15
1058167,231868,5199,1,1784.57,0.15
1058168,231868,5072,1,48183.37,0.0
1058169,231869,5189,1,3168.17,0.05
1058170,231870,5087,1,7226.79,0.15
1058171,231870,5247,1,32345.67,0.1
1058172,231870,5184,1,39169.08,0.0
1058173,231871,5007,2,47064.17,0.05
1058174,231872,5247,2,32345.67,0.3
1058175,231872,5050,4,56369.39,0.05
1058176,231873,5135,1,44860.92,0.05
1058177,231874,5120,1,48788.44,0.0
1058178,231874,5041,3,31149.47,0.05
1058179,231874,5240,2,58420.25,0.0
1058180,231875,5198,1,21725.27,0.0
1058181,231875,5070,1,30502.3,0.0
1058182,231875,5119,2,28094.1,0.05
1058183,231876,5151,3,43889.88,0.05
1058184,231876,5230,1,22521.75,0.1
1058185,231876,5060,1,33825.77,0.1
1058186,231877,5008,1,35755.93,0.2
1058187,231878,5073,3,18918.59,0.0
1058188,231878,5098,1,56166.19,0.1
1058189,231879,5064,1,1071.6,0.1
1058190,231880,5071,2,1006.16,0.2
1058191,231880,5135,2,44860.92,0.05
1058192,231880,5144,3,19583.16,0.05
1058193,231881,5081,1,15994.98,0.15
1058194,231881,5236,1,65747.31,0.1
1058195,231882,5030,1,17995.47,0.1
1058196,231882,5042,1,67874.77,0.3
1058197,231883,5246,1,61413.96,0.3
1058198,231884,5148,1,7089.4,0.0
1058199,231884,5142,2,42455.88,0.1
1058200,231884,5196,1,21224.04,0.05
1058201,231885,5225,1,44784.0,0.0
1058202,231885,5200,1,24864.32,0.0
1058203,231885,5223,1,15891.41,0.3
1058204,231886,5044,1,12759.09,0.3
1058205,231886,5215,1,32322.68,0.05
1058206,231887,5053,1,10893.77,0.1
1058207,231888,5023,2,57019.3,0.0
1058208,231888,5098,2,56166.19,0.0
1058209,231888,5042,2,67874.77,0.1
1058210,231889,5025,1,6471.89,0.15
1058211,231889,5093,1,14025.22,0.3
1058212,231890,5169,2,16839.31,0.1
1058213,231891,5244,1,21490.52,0.2
1058214,231891,5232,1,8228.77,0.05
1058215,231892,5001,1,7130.66,0.05
1058216,231893,5061,1,30127.71,0.1
1058217,231893,5077,1,12398.37,0.3
1058218,231894,5230,1,22521.75,0.05
1058219,231894,5103,1,68903.36,0.15
1058220,231895,5056,2,4737.33,0.2
1058221,231896,5006,1,14350.97,0.0
1058222,231896,5200,1,24864.32,0.0
1058223,231896,5158,1,49340.3,0.3
1058224,231897,5133,1,41441.71,0.0
1058225,231897,5169,2,16839.31,0.05
1058226,231897,5032,2,70716.73,0.1
1058227,231898,5045,1,61595.6,0.2
1058228,231898,5248,1,44253.8,0.0
1058229,231898,5083,1,70397.92,0.05
1058230,231898,5109,3,70231.76,0.05
1058231,231899,5169,2,16839.31,0.05
1058232,231900,5110,1,51525.25,0.1
1058233,231900,5237,2,14486.85,0.3
1058234,231900,5008,1,35755.93,0.15
1058235,231901,5120,2,48788.44,0.1
1058236,231901,5152,1,39798.26,0.05
1058237,231901,5026,1,77725.16,0.2
1058238,231902,5028,1,18336.84,0.2
1058239,231902,5038,2,4722.76,0.15
1058240,231903,5243,2,50341.38,0.15
1058241,231904,5031,1,59374.12,0.0
1058242,231905,5009,2,26525.92,0.1
1058243,231905,5230,1,22521.75,0.05
1058244,231906,5108,1,33591.68,0.05
1058245,231907,5082,1,46405.69,0.1
1058246,231907,5052,1,30193.61,0.1
1058247,231907,5076,1,42231.66,0.1
1058248,231908,5230,1,22521.75,0.0
1058249,231909,5094,3,50119.8,0.05
1058250,231910,5074,2,56113.92,0.0
1058251,231911,5062,3,375.72,0.05
1058252,231912,5070,3,30502.3,0.2
1058253,231913,5170,3,55818.22,0.0
1058254,231913,5053,2,10893.77,0.1
1058255,231914,5001,1,7130.66,0.3
1058256,231914,5029,2,68249.17,0.0
1058257,231914,5139,2,32826.93,0.0
1058258,231915,5200,1,24864.32,0.1
1058259,231915,5127,1,29240.78,0.2
1058260,231915,5116,1,37580.28,0.05
1058261,231915,5034,2,19530.07,0.15
1058262,231916,5057,1,38306.72,0.0
1058263,231917,5228,1,11245.05,0.05
1058264,231917,5207,1,24287.8,0.0
1058265,231918,5236,1,65747.31,0.15
1058266,231919,5081,2,15994.98,0.05
1058267,231919,5246,1,61413.96,0.0
1058268,231920,5234,3,50648.36,0.15
1058269,231920,5128,1,73878.87,0.0
1058270,231920,5018,1,31948.2,0.1
1058271,231920,5180,1,56074.46,0.05
1058272,231921,5093,1,14025.22,0.05
1058273,231922,5105,1,76837.69,0.15
1058274,231922,5194,1,23915.3,0.05
1058275,231922,5103,1,68903.36,0.0
1058276,231923,5229,1,62902.14,0.15
1058277,231924,5227,1,35653.11,0.15
1058278,231925,5173,1,66699.81,0.0
1058279,231925,5125,2,6540.45,0.05
1058280,231926,5201,1,46161.04,0.15
1058281,231927,5143,1,50546.12,0.2
1058282,231928,5021,1,64016.09,0.0
1058283,231928,5026,1,77725.16,0.0
1058284,231929,5056,1,4737.33,0.05
1058285,231930,5200,2,24864.32,0.1
1058286,231930,5129,1,904.89,0.3
1058287,231931,5061,1,30127.71,0.15
1058288,231931,5071,1,1006.16,0.2
1058289,231932,5117,1,23169.23,0.0
1058290,231932,5200,2,24864.32,0.0
1058291,231932,5142,1,42455.88,0.0
1058292,231932,5150,2,41947.17,0.1
1058293,231933,5187,1,55244.46,0.0
1058294,231934,5187,2,55244.46,0.15
1058295,231934,5112,1,21588.83,0.0
1058296,231934,5065,1,44735.77,0.2
1058297,231935,5168,1,49827.72,0.15
1058298,231935,5080,1,52513.0,0.3
1058299,231936,5072,1,48183.37,0.0
1058300,231936,5025,1,6471.89,0.05
1058301,231936,5029,1,68249.17,0.0
1058302,231937,5149,2,68869.07,0.0
1058303,231938,5082,1,46405.69,0.0
1058304,231939,5077,4,12398.37,0.1
1058305,231939,5174,2,33152.89,0.0
1058306,231939,5067,1,6663.94,0.1
1058307,231939,5175,1,18910.47,0.15
1058308,231940,5102,2,27858.4,0.15
1058309,231940,5080,3,52513.0,0.1
1058310,231941,5245,1,6706.77,0.0
1058311,231941,5168,1,49827.72,0.3
1058312,231942,5158,3,49340.3,0.0
1058313,231943,5177,1,11970.85,0.0
1058314,231944,5069,1,60943.44,0.0
1058315,231944,5128,4,73878.87,0.0
1058316,231945,5049,1,3400.6,0.1
1058317,231945,5183,3,16564.36,0.1
1058318,231946,5209,1,36633.77,0.15
1058319,231946,5231,2,38431.27,0.0
1058320,231946,5004,1,29418.25,0.05
1058321,231947,5139,2,32826.93,0.3
1058322,231948,5129,2,904.89,0.1
1058323,231948,5163,1,62863.52,0.1
1058324,231949,5045,1,61595.6,0.3
1058325,231950,5140,2,36072.98,0.1
1058326,231950,5187,2,55244.46,0.2
1058327,231950,5046,2,32876.12,0.0
1058328,231951,5117,1,23169.23,0.0
1058329,231952,5001,2,7130.66,0.0
1058330,231952,5101,1,33608.85,0.15
1058331,231953,5013,1,57044.0,0.0
1058332,231953,5112,1,21588.83,0.0
1058333,231954,5001,1,7130.66,0.0
1058334,231955,5121,2,47126.38,0.2
1058335,231955,5230,3,22521.75,0.05
1058336,231956,5229,1,62902.14,0.05
1058337,231957,5024,1,62632.18,0.1
1058338,231958,5020,1,44196.78,0.15
1058339,231959,5025,1,6471.89,0.0
1058340,231960,5223,1,15891.41,0.0
1058341,231960,5162,2,14888.8,0.0
1058342,231960,5177,3,11970.85,0.3
1058343,231961,5174,1,33152.89,0.0
1058344,231961,5068,3,3208.18,0.15
1058345,231962,5037,1,14127.86,0.1
1058346,231963,5196,1,21224.04,0.05
1058347,231963,5217,1,9572.79,0.2
1058348,231963,5038,1,4722.76,0.0
1058349,231964,5215,1,32322.68,0.05
1058350,231965,5217,2,9572.79,0.05
1058351,231966,5044,1,12759.09,0.05
1058352,231966,5077,1,12398.37,0.05
1058353,231967,5057,1,38306.72,0.05
1058354,231967,5143,3,50546.12,0.05
1058355,231968,5231,1,38431.27,0.05
1058356,231968,5235,3,42939.39,0.3
1058357,231968,5147,1,51457.87,0.1
1058358,231969,5177,1,11970.85,0.05
1058359,231969,5101,2,33608.85,0.0
1058360,231969,5012,1,10517.29,0.0
1058361,231970,5156,1,56675.14,0.05
1058362,231970,5164,2,53390.93,0.1
1058363,231971,5052,1,30193.61,0.15
1058364,231972,5070,1,30502.3,0.0
1058365,231973,5041,1,31149.47,0.15
1058366,231973,5161,1,67037.98,0.0
1058367,231974,5046,3,32876.12,0.15
1058368,231974,5157,1,45815.88,0.15
1058369,231975,5239,3,41858.94,0.1
1058370,231976,5118,3,66285.61,0.15
1058371,231977,5032,1,70716.73,0.1
1058372,231978,5205,2,21516.5,0.0
1058373,231979,5202,2,60728.55,0.2
1058374,231979,5170,1,55818.22,0.05
1058375,231980,5074,1,56113.92,0.0
1058376,231981,5244,2,21490.52,0.0
1058377,231982,5215,1,32322.68,0.05
1058378,231982,5119,1,28094.1,0.05
1058379,231983,5137,3,13069.65,0.2
1058380,231984,5086,1,24264.53,0.05
1058381,231984,5225,2,44784.0,0.2
1058382,231985,5053,1,10893.77,0.3
1058383,231986,5226,1,19388.21,0.05
1058384,231987,5161,1,67037.98,0.15
1058385,231988,5068,1,3208.18,0.0
1058386,231988,5041,1,31149.47,0.05
1058387,231988,5079,3,6489.27,0.1
1058388,231989,5040,3,25999.86,0.05
1058389,231990,5169,2,16839.31,0.15
1058390,231991,5122,3,14520.43,0.0
1058391,231992,5159,1,21370.34,0.1
1058392,231992,5071,2,1006.16,0.3
1058393,231992,5064,1,1071.6,0.2
1058394,231993,5130,2,49364.28,0.3
1058395,231994,5159,2,21370.34,0.0
1058396,231995,5069,1,60943.44,0.0
1058397,231995,5077,1,12398.37,0.0
1058398,231996,5141,1,63027.8,0.05
1058399,231997,5068,1,3208.18,0.15
1058400,231997,5193,1,40300.37,0.1
1058401,231997,5085,2,18689.28,0.2
1058402,231997,5024,1,62632.18,0.15
1058403,231998,5130,1,49364.28,0.0
1058404,231998,5134,1,48738.85,0.15
1058405,231999,5172,1,4239.47,0.1
1058406,232000,5059,1,60074.85,0.2
1058407,232000,5054,2,4393.11,0.05
1058408,232001,5178,3,21213.16,0.0
1058409,232001,5233,1,56982.98,0.1
1058410,232001,5092,2,48185.45,0.2
1058411,232002,5222,3,35523.97,0.2
1058412,232002,5105,1,76837.69,0.05
1058413,232003,5114,2,10929.13,0.2
1058414,232003,5100,1,5944.8,0.05
1058415,232004,5185,1,10012.67,0.05
1058416,232005,5154,1,40723.49,0.1
1058417,232005,5034,1,19530.07,0.1
1058418,232006,5189,1,3168.17,0.05
1058419,232007,5145,2,50582.17,0.05
1058420,232007,5114,1,10929.13,0.2
1058421,232007,5128,1,73878.87,0.0
1058422,232007,5122,1,14520.43,0.2
1058423,232008,5175,1,18910.47,0.15
1058424,232009,5100,2,5944.8,0.1
1058425,232010,5169,3,16839.31,0.05
1058426,232011,5162,1,14888.8,0.1
1058427,232011,5170,1,55818.22,0.05
1058428,232012,5006,1,14350.97,0.1
1058429,232012,5166,1,59235.66,0.05
1058430,232013,5107,1,32800.94,0.1
1058431,232014,5032,1,70716.73,0.0
1058432,232015,5062,1,375.72,0.2
1058433,232016,5199,1,1784.57,0.15
1058434,232017,5002,2,38998.44,0.15
1058435,232017,5012,1,10517.29,0.1
1058436,232018,5109,1,70231.76,0.15
1058437,232018,5238,2,23012.47,0.0
1058438,232019,5130,1,49364.28,0.05
1058439,232019,5197,1,28049.13,0.1
1058440,232019,5081,1,15994.98,0.0
1058441,232020,5092,3,48185.45,0.1
1058442,232020,5138,2,50048.21,0.0
1058443,232021,5094,1,50119.8,0.0
1058444,232021,5165,1,68412.72,0.2
1058445,232022,5204,1,42499.16,0.05
1058446,232023,5058,1,59334.46,0.1
1058447,232024,5108,2,33591.68,0.0
1058448,232024,5157,1,45815.88,0.15
1058449,232025,5207,2,24287.8,0.1
1058450,232025,5036,3,33706.56,0.1
1058451,232026,5083,1,70397.92,0.15
1058452,232027,5177,1,11970.85,0.15
1058453,232027,5134,2,48738.85,0.1
1058454,232028,5062,3,375.72,0.0
1058455,232028,5141,1,63027.8,0.15
1058456,232028,5241,2,62669.92,0.05
1058457,232029,5084,1,61606.9,0.1
1058458,232029,5207,1,24287.8,0.05
1058459,232029,5091,1,25689.04,0.1
1058460,232030,5109,1,70231.76,0.2
1058461,232030,5036,1,33706.56,0.0
1058462,232030,5196,1,21224.04,0.0
1058463,232031,5059,1,60074.85,0.0
1058464,232032,5244,1,21490.52,0.1
1058465,232032,5077,3,12398.37,0.1
1058466,232033,5157,2,45815.88,0.15
1058467,232034,5196,2,21224.04,0.3
1058468,232035,5236,2,65747.31,0.3
1058469,232035,5225,1,44784.0,0.15
1058470,232035,5146,1,27448.23,0.2
1058471,232035,5140,1,36072.98,0.0
1058472,232036,5178,1,21213.16,0.1
1058473,232036,5055,1,52899.91,0.3
1058474,232037,5001,1,7130.66,0.05
1058475,232038,5129,3,904.89,0.0
1058476,232038,5144,2,19583.16,0.05
1058477,232039,5098,1,56166.19,0.15
1058478,232039,5104,1,14643.7,0.1
1058479,232040,5166,1,59235.66,0.05
1058480,232040,5117,1,23169.23,0.1
1058481,232041,5178,1,21213.16,0.15
1058482,232041,5045,2,61595.6,0.15
1058483,232042,5229,3,62902.14,0.1
1058484,232042,5179,1,11001.54,0.0
1058485,232043,5066,1,1408.49,0.05
1058486,232044,5049,2,3400.6,0.0
1058487,232044,5031,1,59374.12,0.3
1058488,232045,5109,1,70231.76,0.2
1058489,232045,5210,1,33636.27,0.05
1058490,232045,5206,1,58467.83,0.2
1058491,232046,5054,2,4393.11,0.05
1058492,232047,5001,3,7130.66,0.05
1058493,232047,5136,1,52780.54,0.05
1058494,232048,5092,1,48185.45,0.15
1058495,232049,5190,1,42358.86,0.05
1058496,232049,5242,1,39405.82,0.05
1058497,232050,5183,3,16564.36,0.2
1058498,232050,5070,1,30502.3,0.1
1058499,232050,5228,1,11245.05,0.15
1058500,232051,5199,1,1784.57,0.05
1058501,232052,5241,2,62669.92,0.15
1058502,232052,5181,1,37920.07,0.05
1058503,232052,5034,1,19530.07,0.0
1058504,232052,5175,1,18910.47,0.1
1058505,232053,5196,1,21224.04,0.3
1058506,232054,5033,2,38233.95,0.0
1058507,232054,5195,1,58669.03,0.15
1058508,232054,5106,1,48710.64,0.1
1058509,232055,5123,1,43855.11,0.15
1058510,232056,5025,1,6471.89,0.3
1058511,232056,5104,3,14643.7,0.1
1058512,232057,5096,1,34899.18,0.2
1058513,232057,5207,3,24287.8,0.3
1058514,232057,5218,2,52780.9,0.1
1058515,232057,5202,1,60728.55,0.15
1058516,232058,5172,1,4239.47,0.05
1058517,232058,5187,1,55244.46,0.0
1058518,232059,5226,1,19388.21,0.05
1058519,232060,5234,1,50648.36,0.2
1058520,232061,5156,1,56675.14,0.1
1058521,232062,5100,3,5944.8,0.0
1058522,232062,5057,4,38306.72,0.1
1058523,232063,5226,1,19388.21,0.1
1058524,232063,5003,1,75259.02,0.1
1058525,232063,5227,1,35653.11,0.1
1058526,232064,5052,1,30193.61,0.05
1058527,232065,5079,2,6489.27,0.05
1058528,232065,5108,1,33591.68,0.3
1058529,232066,5117,4,23169.23,0.15
1058530,232066,5178,1,21213.16,0.0
1058531,232066,5090,1,56217.93,0.0
1058532,232067,5143,1,50546.12,0.05
1058533,232067,5234,1,50648.36,0.15
1058534,232068,5099,1,24134.72,0.2
1058535,232068,5226,1,19388.21,0.15
1058536,232069,5161,4,67037.98,0.0
1058537,232069,5107,3,32800.94,0.0
1058538,232070,5218,1,52780.9,0.05
1058539,232071,5138,4,50048.21,0.15
1058540,232071,5024,2,62632.18,0.2
1058541,232072,5152,1,39798.26,0.05
1058542,232073,5151,1,43889.88,0.1
1058543,232074,5193,1,40300.37,0.0
1058544,232074,5079,3,6489.27,0.3
1058545,232075,5030,2,17995.47,0.0
1058546,232075,5139,1,32826.93,0.1
1058547,232076,5165,1,68412.72,0.05
1058548,232076,5071,1,1006.16,0.0
1058549,232077,5102,3,27858.4,0.0
1058550,232077,5084,1,61606.9,0.0
1058551,232078,5111,1,78486.91,0.0
1058552,232078,5047,1,8695.54,0.1
1058553,232078,5023,1,57019.3,0.15
1058554,232079,5146,1,27448.23,0.05
1058555,232080,5230,2,22521.75,0.15
1058556,232080,5100,3,5944.8,0.3
1058557,232081,5144,4,19583.16,0.0
1058558,232081,5045,1,61595.6,0.1
1058559,232082,5115,1,67383.95,0.1
1058560,232082,5134,1,48738.85,0.2
1058561,232083,5053,1,10893.77,0.0
1058562,232084,5125,1,6540.45,0.2
1058563,232084,5018,2,31948.2,0.2
1058564,232084,5090,1,56217.93,0.15
1058565,232085,5074,1,56113.92,0.1
1058566,232086,5133,2,41441.71,0.0
1058567,232087,5231,1,38431.27,0.1
1058568,232087,5030,1,17995.47,0.0
1058569,232087,5156,3,56675.14,0.1
1058570,232088,5133,1,41441.71,0.2
1058571,232089,5051,1,5515.2,0.05
1058572,232090,5082,1,46405.69,0.1
1058573,232090,5181,1,37920.07,0.0
1058574,232090,5101,2,33608.85,0.15
1058575,232090,5052,1,30193.61,0.2
1058576,232091,5070,1,30502.3,0.1
1058577,232091,5035,4,21801.91,0.0
1058578,232092,5032,1,70716.73,0.05
1058579,232093,5085,1,18689.28,0.0
1058580,232093,5069,2,60943.44,0.05
1058581,232094,5239,1,41858.94,0.0
1058582,232094,5183,1,16564.36,0.1
1058583,232095,5082,1,46405.69,0.0
1058584,232095,5039,2,50037.66,0.2
1058585,232096,5019,2,53865.59,0.0
1058586,232096,5100,1,5944.8,0.15
1058587,232096,5110,1,51525.25,0.1
1058588,232097,5022,1,53244.52,0.0
1058589,232098,5090,1,56217.93,0.2
1058590,232098,5181,1,37920.07,0.05
1058591,232099,5158,1,49340.3,0.0
1058592,232099,5116,2,37580.28,0.0
1058593,232100,5109,2,70231.76,0.1
1058594,232101,5105,2,76837.69,0.1
1058595,232102,5081,1,15994.98,0.1
1058596,232103,5146,1,27448.23,0.0
1058597,232103,5069,4,60943.44,0.0
1058598,232103,5039,4,50037.66,0.05
1058599,232103,5035,2,21801.91,0.1
1058600,232104,5214,3,72753.69,0.3
1058601,232104,5081,1,15994.98,0.15
1058602,232104,5018,1,31948.2,0.3
1058603,232105,5116,1,37580.28,0.1
1058604,232106,5106,1,48710.64,0.1
1058605,232106,5238,1,23012.47,0.15
1058606,232107,5079,1,6489.27,0.05
1058607,232107,5224,1,34512.87,0.1
1058608,232107,5134,1,48738.85,0.05
1058609,232108,5106,2,48710.64,0.0
1058610,232109,5153,1,54856.13,0.0
1058611,232109,5110,1,51525.25,0.05
1058612,232110,5087,1,7226.79,0.0
1058613,232110,5208,2,53343.72,0.1
1058614,232110,5029,1,68249.17,0.15
1058615,232111,5030,3,17995.47,0.3
1058616,232112,5171,1,52643.32,0.05
1058617,232112,5009,1,26525.92,0.2
1058618,232113,5039,1,50037.66,0.0
1058619,232113,5242,3,39405.82,0.15
1058620,232114,5114,1,10929.13,0.1
1058621,232115,5234,3,50648.36,0.3
1058622,232115,5222,1,35523.97,0.1
1058623,232116,5092,2,48185.45,0.1
1058624,232117,5054,1,4393.11,0.1
1058625,232118,5238,2,23012.47,0.15
1058626,232119,5227,1,35653.11,0.05
1058627,232119,5006,1,14350.97,0.15
1058628,232119,5060,2,33825.77,0.15
1058629,232120,5163,1,62863.52,0.2
1058630,232121,5226,1,19388.21,0.3
1058631,232122,5172,1,4239.47,0.1
1058632,232123,5089,1,36951.82,0.0
1058633,232123,5041,1,31149.47,0.0
1058634,232124,5243,1,50341.38,0.15
1058635,232124,5032,1,70716.73,0.0
1058636,232124,5066,1,1408.49,0.05
1058637,232124,5243,2,50341.38,0.1
1058638,232125,5215,3,32322.68,0.15
1058639,232126,5067,2,6663.94,0.15
1058640,232126,5078,4,34641.26,0.05
1058641,232126,5144,1,19583.16,0.1
1058642,232127,5192,3,37280.9,0.3
1058643,232127,5043,1,34705.96,0.0
1058644,232127,5165,1,68412.72,0.0
1058645,232128,5215,3,32322.68,0.0
1058646,232128,5182,1,44393.68,0.15
1058647,232129,5217,3,9572.79,0.0
1058648,232129,5019,1,53865.59,0.1
1058649,232129,5166,1,59235.66,0.15
1058650,232130,5055,4,52899.91,0.15
1058651,232131,5075,1,31067.58,0.15
1058652,232131,5113,3,68865.43,0.1
1058653,232132,5190,1,42358.86,0.0
1058654,232133,5031,1,59374.12,0.0
1058655,232134,5012,4,10517.29,0.05
1058656,232134,5111,1,78486.91,0.15
1058657,232135,5052,1,30193.61,0.3
1058658,232136,5206,1,58467.83,0.2
1058659,232137,5158,1,49340.3,0.1
1058660,232137,5131,1,18445.06,0.2
1058661,232137,5002,1,38998.44,0.2
1058662,232137,5152,1,39798.26,0.15
1058663,232138,5091,1,25689.04,0.1
1058664,232139,5169,2,16839.31,0.3
1058665,232139,5201,2,46161.04,0.3
1058666,232140,5124,1,40640.25,0.05
1058667,232141,5002,2,38998.44,0.0
1058668,232142,5032,2,70716.73,0.1
1058669,232142,5041,1,31149.47,0.15
1058670,232143,5090,2,56217.93,0.0
1058671,232144,5144,4,19583.16,0.0
1058672,232144,5055,1,52899.91,0.1
1058673,232145,5100,1,5944.8,0.05
1058674,232146,5005,1,17668.54,0.3
1058675,232146,5206,1,58467.83,0.1
1058676,232146,5045,1,61595.6,0.0
1058677,232146,5250,1,59608.1,0.0
1058678,232147,5212,1,4629.93,0.05
1058679,232147,5174,2,33152.89,0.2
1058680,232148,5203,1,55564.81,0.05
1058681,232149,5223,1,15891.41,0.3
1058682,232150,5197,1,28049.13,0.05
1058683,232150,5106,2,48710.64,0.0
1058684,232151,5067,1,6663.94,0.1
1058685,232152,5210,4,33636.27,0.15
1058686,232153,5044,3,12759.09,0.0
1058687,232153,5038,1,4722.76,0.0
1058688,232154,5110,3,51525.25,0.0
1058689,232154,5250,2,59608.1,0.2
1058690,232155,5222,1,35523.97,0.2
1058691,232156,5238,1,23012.47,0.0
1058692,232157,5084,2,61606.9,0.0
1058693,232157,5008,2,35755.93,0.05
1058694,232158,5131,1,18445.06,0.05
1058695,232159,5236,2,65747.31,0.0
1058696,232160,5002,3,38998.44,0.1
1058697,232160,5162,2,14888.8,0.0
1058698,232161,5061,1,30127.71,0.05
1058699,232161,5123,1,43855.11,0.0
1058700,232162,5073,1,18918.59,0.0
1058701,232162,5042,1,67874.77,0.0
1058702,232163,5233,1,56982.98,0.0
1058703,232163,5181,1,37920.07,0.15
1058704,232163,5051,1,5515.2,0.2
1058705,232164,5130,1,49364.28,0.0
1058706,232165,5208,2,53343.72,0.15
1058707,232166,5015,3,55259.57,0.1
1058708,232167,5114,3,10929.13,0.15
1058709,232167,5121,1,47126.38,0.1
1058710,232168,5050,1,56369.39,0.0
1058711,232168,5051,2,5515.2,0.05
1058712,232169,5009,1,26525.92,0.3
1058713,232169,5136,1,52780.54,0.15
1058714,232169,5142,1,42455.88,0.15
1058715,232170,5005,1,17668.54,0.15
1058716,232171,5063,1,14380.12,0.15
1058717,232172,5231,1,38431.27,0.2
1058718,232172,5095,1,14624.64,0.05
1058719,232173,5069,1,60943.44,0.0
1058720,232174,5242,2,39405.82,0.3
1058721,232175,5059,2,60074.85,0.1
1058722,232175,5097,1,44773.25,0.0
1058723,232175,5130,1,49364.28,0.0
1058724,232176,5147,1,51457.87,0.2
1058725,232176,5185,1,10012.67,0.0
1058726,232176,5107,1,32800.94,0.15
1058727,232177,5023,1,57019.3,0.15
1058728,232177,5220,1,21967.48,0.0
1058729,232178,5020,1,44196.78,0.1
1058730,232179,5185,1,10012.67,0.15
1058731,232179,5067,2,6663.94,0.0
1058732,232180,5170,1,55818.22,0.1
1058733,232180,5060,2,33825.77,0.15
1058734,232181,5112,1,21588.83,0.15
1058735,232182,5074,1,56113.92,0.15
1058736,232182,5151,1,43889.88,0.05
1058737,232182,5042,1,67874.77,0.1
1058738,232183,5023,2,57019.3,0.1
1058739,232184,5020,1,44196.78,0.1
1058740,232184,5209,1,36633.77,0.2
1058741,232184,5180,1,56074.46,0.1
1058742,232185,5049,1,3400.6,0.2
1058743,232186,5018,2,31948.2,0.05
1058744,232187,5115,1,67383.95,0.15
1058745,232188,5117,1,23169.23,0.05
1058746,232188,5071,1,1006.16,0.0
1058747,232188,5013,2,57044.0,0.1
1058748,232188,5232,1,8228.77,0.0
1058749,232189,5081,1,15994.98,0.0
1058750,232190,5100,1,5944.8,0.0
1058751,232191,5218,1,52780.9,0.15
1058752,232191,5180,1,56074.46,0.2
1058753,232192,5229,3,62902.14,0.0
1058754,232192,5078,2,34641.26,0.15
1058755,232193,5103,1,68903.36,0.15
1058756,232194,5184,3,39169.08,0.0
1058757,232194,5134,1,48738.85,0.15
1058758,232195,5030,1,17995.47,0.1
1058759,232195,5215,1,32322.68,0.1
1058760,232196,5202,2,60728.55,0.2
1058761,232196,5164,1,53390.93,0.3
1058762,232197,5098,1,56166.19,0.15
1058763,232197,5221,2,37612.88,0.1
1058764,232197,5250,1,59608.1,0.15
1058765,232198,5145,1,50582.17,0.2
1058766,232198,5195,1,58669.03,0.0
1058767,232198,5068,1,3208.18,0.0
1058768,232199,5164,4,53390.93,0.05
1058769,232199,5172,1,4239.47,0.05
1058770,232200,5133,2,41441.71,0.05
1058771,232201,5096,1,34899.18,0.05
1058772,232202,5042,1,67874.77,0.05
1058773,232203,5170,2,55818.22,0.3
1058774,232203,5126,1,60128.87,0.15
1058775,232203,5007,2,47064.17,0.1
1058776,232204,5166,2,59235.66,0.0
1058777,232205,5084,1,61606.9,0.0
1058778,232205,5020,2,44196.78,0.3
1058779,232205,5039,1,50037.66,0.1
1058780,232206,5102,3,27858.4,0.3
1058781,232206,5007,1,47064.17,0.15
1058782,232206,5022,1,53244.52,0.15
1058783,232207,5119,1,28094.1,0.05
1058784,232208,5093,1,14025.22,0.0
1058785,232209,5198,3,21725.27,0.0
1058786,232209,5204,2,42499.16,0.1
1058787,232210,5098,1,56166.19,0.0
1058788,232210,5194,1,23915.3,0.2
1058789,232210,5021,1,64016.09,0.1
1058790,232210,5177,1,11970.85,0.2
1058791,232211,5126,1,60128.87,0.0
1058792,232211,5058,3,59334.46,0.05
1058793,232212,5116,1,37580.28,0.0
1058794,232213,5092,1,48185.45,0.05
1058795,232214,5081,2,15994.98,0.0
1058796,232215,5055,2,52899.91,0.1
1058797,232215,5171,2,52643.32,0.05
1058798,232216,5029,2,68249.17,0.0
1058799,232217,5130,1,49364.28,0.0
1058800,232217,5036,1,33706.56,0.2
1058801,232218,5171,1,52643.32,0.0
1058802,232218,5154,1,40723.49,0.1
1058803,232219,5217,1,9572.79,0.15
1058804,232219,5230,1,22521.75,0.05
1058805,232219,5174,1,33152.89,0.3
1058806,232219,5072,1,48183.37,0.2
1058807,232220,5196,2,21224.04,0.05
1058808,232221,5076,2,42231.66,0.2
1058809,232222,5167,1,4726.83,0.1
1058810,232222,5239,2,41858.94,0.15
1058811,232223,5059,2,60074.85,0.2
1058812,232224,5005,2,17668.54,0.1
1058813,232225,5040,1,25999.86,0.3
1058814,232225,5219,1,18158.38,0.0
1058815,232225,5075,1,31067.58,0.15
1058816,232226,5038,2,4722.76,0.2
1058817,232226,5218,1,52780.9,0.0
1058818,232226,5211,1,39915.21,0.15
1058819,232227,5064,1,1071.6,0.0
1058820,232227,5077,4,12398.37,0.2
1058821,232227,5245,2,6706.77,0.15
1058822,232228,5006,1,14350.97,0.0
1058823,232228,5227,1,35653.11,0.05
