order_id,payment_date,payment_status,payment_amount
231377,2025-05-14,Paid,39472.24
231378,2025-10-13,Paid,128032.18
231379,2025-03-07,Paid,68231.31
231380,2025-08-29,Paid,35154.13
231381,2025-02-09,Paid,147448.5
231382,2025-06-16,Paid,203513.63
231383,2025-02-08,Paid,30728.39
231384,2025-10-08,Paid,182804.25
231385,2025-06-02,Paid,63826.91
231386,2025-02-28,Paid,55921.64
231387,2025-06-26,Paid,121291.11
231388,2025-09-03,Paid,186699.38
231389,2026-01-01,Paid,62943.29
231390,2025-06-25,Paid,130717.41
231391,2025-12-12,Failed,185046.69
231392,2025-05-24,Paid,9259.7
231393,2025-09-15,Paid,87016.87
231394,2025-04-11,Paid,135808.33
231395,2025-12-14,Paid,104037.66
231396,2025-07-21,Paid,89721.84
231397,2025-02-04,Paid,28621.32
231398,2025-06-01,Paid,8796.87
231399,2025-03-11,Paid,91589.97
231400,2025-05-23,Paid,31409.26
231401,2025-09-04,Paid,37919.45
231402,2025-04-09,Paid,67216.96
231403,2025-12-05,Paid,52113.32
231404,2025-03-27,Paid,53294.88
231405,2025-05-07,Paid,13627.47
231406,2025-12-09,Paid,24651.58
231407,2025-06-18,Paid,60158.07
231408,2025-05-22,Paid,4393.11
231409,2025-06-11,Paid,6994.45
231410,2025-10-16,Paid,143236.56
231411,2025-03-28,Paid,25708.91
231412,2025-05-19,Paid,66066.39
231413,2025-04-17,Paid,217919.94
231414,2025-03-22,Paid,46405.69
231415,2025-08-10,Paid,54097.31
231416,2025-07-14,Paid,50520.5
231417,2025-07-07,Paid,116123.05
231418,2025-07-15,Paid,94777.06
231419,2025-12-16,Paid,8008.85
231420,2025-03-16,Paid,52658.03
231421,2025-09-19,Paid,187306.63
231422,2025-11-02,Paid,53438.56
231423,2025-10-19,Paid,94594.59
231424,2025-05-23,Paid,97693.26
231425,2025-10-22,Paid,216689.52
231426,2025-02-07,Paid,102015.25
231427,2025-02-07,Paid,196260.91
231428,2025-04-25,Paid,70459.75
231429,2025-01-02,Paid,19772.02
231430,2025-01-17,Paid,453141.97
231431,2025-03-25,Paid,67833.84
231432,2025-11-09,Refunded,80615.7
231433,2025-09-12,Paid,157793.54
231434,2025-08-17,Paid,59757.03
231435,2025-12-01,Paid,50008.33
231436,2025-07-08,Paid,42357.75
231437,2025-01-25,Failed,80357.14
231438,2025-09-29,Paid,46661.99
231439,2025-08-31,Paid,45439.07
231440,2025-09-03,Refunded,66720.17
231441,2025-06-26,Paid,142989.87
231442,2025-06-15,Paid,62399.66
231443,2025-08-05,Paid,34880.62
231444,2025-09-18,Paid,21220.74
231445,2025-08-27,Paid,171128.13
231446,2025-12-24,Paid,103855.53
231447,2025-05-28,Paid,76540.7
231448,2025-03-11,Paid,38608.24
231449,2025-09-08,Paid,54063.01
231450,2025-02-26,Paid,1695.34
231451,2025-06-25,Paid,173512.97
231452,2025-08-11,Paid,67140.45
231453,2025-06-26,Paid,11595.05
231454,2025-11-26,Paid,284417.36
231455,2025-03-03,Failed,0.0
231456,2025-12-17,Paid,67704.1
231457,2025-01-19,Failed,153675.38
231458,2025-07-28,Paid,101164.59
231459,2025-05-17,Refunded,122744.56
231460,2025-02-13,Paid,283570.59
231461,2025-06-24,Paid,74126.49
231462,2025-11-24,Paid,11109.2
231463,2025-03-21,Paid,140521.88
231464,2025-07-10,Paid,21721.25
231465,2025-05-09,Paid,44295.04
231466,2025-11-03,Paid,14025.22
231467,2025-01-07,Paid,63484.37
231468,2025-01-22,Failed,58024.4
231469,2025-01-26,Paid,61528.17
231470,2025-12-27,Paid,8346.91
231471,2025-10-26,Paid,15128.38
231472,2025-09-11,Paid,12790.79
231473,2025-05-31,Paid,235459.07
231474,2025-06-12,Failed,24854.66
231475,2025-04-28,Paid,37734.63
231476,2025-07-04,Paid,204002.78
231477,2025-09-03,Paid,99099.26
231478,2025-05-11,Paid,92358.02
231479,2025-12-31,Paid,216493.92
231480,2025-10-04,Paid,102866.09
231481,2025-11-25,Paid,119604.64
231482,2025-05-06,Paid,65574.45
231483,2025-08-04,Paid,134535.18
231484,2025-10-17,Paid,109872.87
231485,2025-10-01,Paid,137522.36
231486,2025-03-13,Failed,75055.56
231487,2025-12-13,Paid,136860.46
231488,2025-09-13,Paid,71451.16
231489,2025-10-15,Paid,65121.42
231490,2025-09-22,Paid,45043.39
231491,2025-05-29,Paid,60109.22
231492,2025-01-16,Paid,202489.98
231493,2025-10-19,Paid,51043.31
231494,2025-12-05,Paid,86531.2
231495,2025-06-26,Refunded,49235.48
231496,2025-03-23,Paid,25957.08
231497,2025-06-24,Paid,17621.38
231498,2025-02-21,Paid,90862.9
231499,2025-09-27,Paid,67070.27
231500,2025-01-04,Paid,55544.44
231501,2025-12-05,Paid,30977.66
231502,2025-10-25,Paid,114602.3
231503,2025-09-16,Paid,12915.87
231504,2025-01-09,Paid,241352.26
231505,2025-11-19,Paid,89168.56
231506,2025-10-03,Paid,30698.58
231507,2025-11-21,Paid,53390.93
231508,2025-12-12,Paid,93220.77
231509,2025-09-16,Paid,91270.4
231510,2025-05-30,Paid,168020.44
231511,2025-07-14,Paid,63252.69
231512,2025-05-07,Paid,5515.2
231513,2025-07-23,Paid,13893.41
231514,2025-12-04,Paid,49657.21
231515,2025-03-27,Paid,48043.41
231516,2025-06-08,Paid,83886.42
231517,2025-01-24,Paid,34614.97
231518,2025-04-30,Paid,8931.36
231519,2025-02-28,Paid,35335.35
231520,2025-10-30,Refunded,1695.34
231521,2025-01-05,Paid,21835.68
231522,2025-12-29,Refunded,11970.85
231523,2025-08-06,Paid,289887.71
231524,2025-02-02,Paid,30977.66
231525,2025-09-06,Paid,16894.3
231526,2025-08-26,Paid,226209.27
231527,2025-04-20,Paid,47824.31
231528,2025-10-01,Paid,38233.95
231529,2025-10-18,Failed,91834.95
231530,2025-12-31,Paid,32970.39
231531,2025-06-13,Paid,45307.24
231532,2025-10-16,Paid,77399.4
231533,2025-10-01,Paid,2732.58
231534,2025-05-31,Paid,44195.57
231535,2025-04-18,Paid,126547.38
231536,2025-02-02,Paid,6774.13
231537,2025-09-18,Paid,5559.38
231538,2025-09-28,Paid,38481.52
231539,2025-12-18,Paid,47608.45
231540,2025-09-30,Paid,113011.47
231541,2025-01-27,Paid,52643.32
231542,2025-12-01,Paid,35104.23
231543,2025-01-29,Paid,33870.45
231544,2025-04-15,Paid,179411.71
231545,2025-09-28,Failed,61571.45
231546,2025-08-04,Failed,61499.72
231547,2025-07-05,Paid,83842.01
231548,2025-05-27,Paid,36498.48
231549,2025-07-10,Paid,71688.44
231550,2025-03-17,Paid,15758.18
231551,2025-04-01,Paid,205368.46
231552,2025-02-24,Refunded,90297.43
231553,2025-10-14,Paid,3768.87
231554,2025-04-10,Paid,67115.47
231555,2025-01-18,Paid,28180.91
231556,2025-05-18,Paid,87260.51
231557,2025-05-26,Paid,6380.46
231558,2025-10-11,Paid,48884.98
231559,2025-07-09,Paid,58481.56
231560,2025-01-16,Failed,117078.96
231561,2025-05-17,Paid,10349.08
231562,2025-04-19,Failed,135141.31
231563,2025-05-12,Failed,4250.48
231564,2025-04-24,Paid,90569.49
231565,2025-03-28,Paid,268085.22
231566,2025-08-17,Paid,85203.66
231567,2025-06-13,Paid,55259.57
231568,2025-05-07,Paid,51753.07
231569,2025-04-18,Paid,29623.57
231570,2025-12-13,Paid,145306.6
231571,2025-05-11,Paid,18672.36
231572,2025-12-14,Paid,87354.78
231573,2025-10-21,Paid,39472.24
231574,2025-08-30,Paid,12934.44
231575,2025-02-10,Paid,11921.44
231576,2025-05-20,Paid,23219.11
231577,2025-05-19,Paid,59757.03
231578,2025-06-06,Paid,341104.98
231579,2025-08-25,Paid,90387.41
231580,2025-11-25,Failed,173036.22
231581,2025-02-15,Paid,27137.18
231582,2025-09-27,Paid,203260.56
231583,2025-09-12,Failed,82354.07
231584,2025-10-10,Paid,44860.92
231585,2025-11-09,Paid,72464.66
231586,2025-02-11,Paid,31635.89
231587,2025-12-11,Failed,5886.4
231588,2025-10-22,Paid,30335.9
231589,2025-09-18,Failed,92698.04
231590,2025-03-09,Paid,151883.93
231591,2025-08-23,Paid,108267.66
231592,2025-04-04,Paid,57071.11
231593,2025-07-27,Paid,275973.32
231594,2025-10-31,Paid,145960.08
231595,2025-10-14,Paid,126442.18
231596,2025-10-22,Paid,39782.91
231597,2025-04-27,Paid,36673.68
231598,2025-02-15,Paid,75949.09
231599,2025-03-28,Paid,137374.12
231600,2025-04-09,Paid,47696.83
231601,2025-09-17,Paid,72322.92
231602,2025-07-21,Paid,36509.71
231603,2025-05-05,Paid,29592.0
231604,2025-01-29,Paid,69495.3
231605,2025-12-22,Paid,49733.61
231606,2025-04-09,Paid,76916.01
231607,2025-04-06,Paid,112161.82
231608,2025-12-29,Paid,83324.71
231609,2025-09-02,Paid,63027.8
231610,2025-05-19,Paid,12915.87
231611,2025-10-18,Paid,56217.93
231612,2025-08-24,Paid,40831.99
231613,2025-05-04,Paid,39849.81
231614,2025-01-17,Paid,5840.34
231615,2025-05-22,Paid,52113.32
231616,2025-01-04,Paid,59374.12
231617,2025-07-06,Paid,111473.54
231618,2025-01-25,Paid,4173.45
231619,2025-01-09,Paid,52365.86
231620,2025-12-03,Paid,105719.32
231621,2025-02-24,Paid,46026.57
231622,2025-08-22,Paid,24864.32
231623,2025-09-22,Paid,185055.2
231624,2025-04-11,Paid,56113.92
231625,2025-07-14,Paid,32021.23
231626,2025-09-11,Paid,21224.04
231627,2025-12-08,Paid,42740.68
231628,2025-07-31,Paid,170206.83
231629,2025-03-18,Refunded,2171.74
231630,2025-01-08,Paid,141014.36
231631,2025-12-21,Paid,122656.86
231632,2025-12-25,Paid,16479.98
231633,2025-06-15,Paid,98691.57
231634,2025-10-27,Paid,214186.69
231635,2025-05-05,Paid,35889.27
231636,2025-05-19,Paid,58420.25
231637,2025-05-30,Paid,200141.62
231638,2025-12-14,Paid,128855.74
231639,2025-02-04,Refunded,30433.57
231640,2025-10-19,Paid,4664.76
231641,2025-02-07,Failed,46120.57
231642,2025-06-19,Paid,54299.82
231643,2025-10-16,Paid,100799.6
231644,2025-03-20,Paid,130752.98
231645,2025-11-21,Failed,99708.51
231646,2025-08-23,Paid,16820.35
231647,2025-11-06,Paid,25251.09
231648,2025-09-08,Refunded,51172.31
231649,2025-10-21,Paid,31075.58
231650,2025-02-13,Paid,16979.23
231651,2025-06-24,Paid,80705.67
231652,2025-01-30,Paid,206571.64
231653,2025-06-15,Paid,48030.37
231654,2025-01-28,Paid,54020.47
231655,2025-12-30,Paid,136902.09
231656,2025-06-25,Paid,25876.54
231657,2025-11-03,Failed,65574.45
231658,2025-11-10,Paid,127805.49
231659,2025-06-05,Paid,33678.62
231660,2025-12-31,Paid,134127.73
231661,2025-08-17,Paid,75854.07
231662,2025-05-06,Paid,25426.26
231663,2025-06-09,Paid,20799.89
231664,2025-11-09,Paid,42595.62
231665,2025-07-13,Paid,93876.62
231666,2025-11-25,Paid,188760.9
231667,2025-11-01,Refunded,16959.92
231668,2025-09-20,Failed,148511.54
231669,2025-03-17,Paid,98179.33
231670,2025-05-04,Failed,99250.21
231671,2025-03-21,Paid,270037.81
231672,2025-05-17,Paid,37306.4
231673,2025-09-19,Paid,75529.69
231674,2025-04-06,Paid,227106.38
231675,2025-04-27,Paid,78173.35
231676,2025-06-18,Paid,17026.73
231677,2025-01-20,Paid,114047.41
231678,2025-08-21,Paid,63391.3
231679,2026-01-01,Paid,69153.92
231680,2025-11-01,Paid,153356.78
231681,2025-01-11,Paid,69098.46
231682,2025-03-03,Paid,102344.62
231683,2025-09-04,Paid,70663.76
231684,2025-03-14,Paid,176311.11
231685,2025-11-03,Paid,66803.62
231686,2025-08-31,Paid,62837.4
231687,2025-11-28,Paid,34128.06
231688,2025-07-15,Paid,92828.11
231689,2025-11-23,Paid,8379.59
231690,2025-11-11,Paid,37151.74
231691,2025-06-19,Paid,55838.69
231692,2025-08-23,Paid,43421.96
231693,2025-04-07,Paid,229586.06
231694,2025-05-15,Paid,49777.31
231695,2025-01-07,Paid,66285.61
231696,2025-03-26,Paid,89102.17
231697,2025-05-17,Paid,202911.78
231698,2025-12-18,Refunded,125295.36
231699,2025-03-23,Failed,181101.29
231700,2025-01-10,Paid,62096.96
231701,2025-04-20,Paid,107157.38
231702,2025-09-11,Paid,228031.75
231703,2025-07-16,Paid,4963.68
231704,2025-04-19,Paid,30119.24
231705,2025-07-29,Paid,94054.45
231706,2025-06-02,Paid,54856.13
231707,2025-08-17,Paid,44177.19
231708,2025-11-20,Paid,129531.62
231709,2025-09-20,Paid,47569.93
231710,2025-04-02,Paid,100643.42
231711,2025-03-11,Paid,53401.01
231712,2025-11-07,Paid,93792.13
231713,2025-12-08,Paid,62459.94
231714,2025-07-04,Paid,119495.2
231715,2025-02-16,Paid,44199.76
231716,2025-10-10,Paid,90065.92
231717,2025-05-29,Paid,96452.43
231718,2025-11-03,Paid,42421.23
231719,2025-12-12,Paid,205831.48
231720,2025-05-03,Paid,105422.12
231721,2025-03-08,Paid,144302.76
231722,2025-01-04,Paid,53173.34
231723,2025-09-02,Paid,94378.94
231724,2025-04-11,Paid,72717.74
231725,2025-05-22,Paid,15651.97
231726,2025-06-18,Paid,96930.99
231727,2025-01-13,Paid,62420.12
231728,2025-02-14,Paid,4818.34
231729,2025-03-15,Paid,242110.49
231730,2025-11-25,Paid,157395.96
231731,2025-01-07,Paid,45043.39
231732,2025-06-15,Paid,804.93
231733,2025-06-14,Paid,11497.28
231734,2025-02-01,Paid,86192.97
231735,2025-07-05,Paid,69200.69
231736,2025-05-20,Paid,106054.62
231737,2025-10-17,Paid,176988.47
231738,2025-06-19,Paid,199056.7
231739,2025-12-31,Paid,62464.63
231740,2025-03-07,Paid,227264.54
231741,2025-08-09,Paid,45704.85
231742,2025-08-28,Paid,114381.81
231743,2025-11-08,Paid,33201.12
231744,2025-10-24,Paid,74127.75
231745,2025-08-07,Paid,50721.38
231746,2025-12-22,Paid,66974.3
231747,2025-08-31,Paid,181350.87
231748,2025-10-24,Paid,137077.32
231749,2025-07-31,Paid,37644.82
231750,2025-06-21,Paid,66441.78
231751,2025-01-23,Paid,3603.55
231752,2025-04-09,Paid,92813.24
231753,2025-12-08,Paid,143036.97
231754,2025-12-25,Paid,153664.9
231755,2025-01-28,Paid,110738.08
231756,2025-10-21,Paid,157341.68
231757,2025-12-10,Paid,56420.52
231758,2025-12-21,Paid,93928.72
231759,2025-03-18,Paid,175185.85
231760,2025-09-24,Paid,4963.68
231761,2025-06-15,Refunded,56368.96
231762,2025-08-19,Paid,11158.53
231763,2025-12-30,Paid,159240.92
231764,2025-07-11,Paid,212938.89
231765,2025-10-02,Paid,92378.63
231766,2025-02-14,Paid,12978.54
231767,2025-08-21,Paid,147756.83
231768,2025-11-25,Paid,101866.34
231769,2025-01-16,Paid,46312.08
231770,2025-02-08,Paid,158849.01
231771,2025-03-18,Paid,6061.06
231772,2025-05-20,Paid,261036.22
231773,2025-05-05,Paid,64222.52
231774,2025-10-31,Paid,48699.35
231775,2025-09-08,Paid,152898.34
231776,2025-06-08,Paid,80953.19
231777,2025-01-22,Paid,219027.98
231778,2025-05-08,Paid,58467.83
231779,2025-11-08,Paid,40295.93
231780,2025-07-28,Paid,35653.11
231781,2025-05-10,Paid,117617.25
231782,2025-04-12,Failed,28165.24
231783,2025-09-12,Paid,122024.1
231784,2025-08-24,Paid,96403.44
231785,2025-07-23,Paid,289526.4
231786,2025-10-27,Paid,63031.68
231787,2025-03-04,Refunded,42595.62
231788,2025-09-14,Paid,200096.8
231789,2025-02-26,Paid,58420.25
231790,2025-09-16,Paid,70330.87
231791,2025-06-19,Paid,111377.97
231792,2025-02-14,Paid,30247.96
231793,2025-05-19,Paid,84440.89
231794,2025-12-06,Paid,331946.95
231795,2025-10-01,Refunded,75274.78
231796,2025-12-14,Paid,165601.56
231797,2025-09-10,Paid,11049.07
231798,2025-01-21,Paid,5232.36
231799,2025-06-06,Paid,42712.74
231800,2025-01-25,Paid,45468.67
231801,2025-09-27,Paid,19141.38
231802,2025-06-30,Paid,170883.91
231803,2025-09-05,Paid,54251.11
231804,2025-10-22,Paid,55317.33
231805,2025-07-05,Paid,73834.46
231806,2025-05-20,Paid,241440.24
231807,2025-01-03,Paid,149178.26
231808,2025-05-23,Paid,115339.04
231809,2025-06-14,Paid,5840.34
231810,2025-12-23,Paid,38713.89
231811,2025-08-22,Paid,64741.76
231812,2025-12-18,Paid,101700.76
231813,2025-06-09,Paid,26010.5
231814,2025-03-15,Paid,143019.32
231815,2025-07-14,Paid,19693.85
231816,2025-01-28,Paid,94946.54
231817,2025-06-26,Paid,149063.61
231818,2025-07-08,Failed,180543.3
231819,2025-11-12,Paid,33314.68
231820,2025-04-23,Paid,90843.08
231821,2025-08-29,Failed,238881.38
231822,2025-11-19,Refunded,6583.02
231823,2025-07-21,Paid,55240.69
231824,2025-08-19,Failed,25866.27
231825,2025-11-20,Paid,33964.7
231826,2025-05-22,Paid,59334.46
231827,2025-05-19,Paid,84911.76
231828,2025-04-17,Paid,92811.38
231829,2025-11-16,Paid,91851.4
231830,2025-04-30,Paid,77732.05
231831,2025-10-05,Paid,51109.54
231832,2025-07-16,Paid,138131.44
231833,2025-09-24,Paid,25708.91
231834,2025-05-17,Paid,134534.84
231835,2025-05-01,Failed,223673.67
231836,2025-03-10,Paid,72081.98
231837,2025-03-05,Paid,60370.4
231838,2025-05-25,Paid,35504.14
231839,2025-08-16,Paid,182912.65
231840,2025-05-02,Paid,125177.01
231841,2025-01-07,Paid,30645.38
231842,2025-05-02,Paid,1719.29
231843,2025-04-12,Paid,69952.64
231844,2025-08-23,Paid,116346.1
231845,2025-06-24,Paid,170022.23
231846,2025-07-28,Paid,42499.16
231847,2025-08-10,Paid,82993.81
231848,2025-04-25,Failed,153872.56
231849,2025-11-30,Paid,108898.43
231850,2025-09-05,Paid,97322.76
231851,2025-06-14,Paid,132590.34
231852,2025-09-20,Paid,64292.93
231853,2025-11-05,Paid,93787.82
231854,2025-08-24,Paid,54655.7
231855,2025-02-27,Paid,42053.37
231856,2025-06-01,Paid,270158.98
231857,2025-01-22,Failed,37048.52
231858,2025-08-09,Paid,57071.11
231859,2025-01-23,Paid,79820.91
231860,2025-12-23,Paid,76316.36
231861,2025-09-03,Paid,33815.86
231862,2025-01-14,Paid,30090.3
231863,2025-10-03,Paid,54299.82
231864,2025-10-30,Paid,74378.55
231865,2025-12-10,Paid,8379.59
231866,2025-11-01,Paid,33785.33
231867,2025-08-28,Paid,35369.93
231868,2025-11-10,Paid,154560.05
231869,2025-02-03,Paid,3009.76
231870,2025-04-10,Paid,74422.95
231871,2025-02-16,Paid,89421.92
231872,2025-11-03,Paid,259487.62
231873,2025-02-11,Failed,42617.87
231874,2025-04-08,Paid,254404.93
231875,2025-03-26,Paid,105606.36
231876,2025-04-22,Failed,175798.93
231877,2025-06-09,Paid,28604.74
231878,2025-02-18,Failed,107305.34
231879,2025-12-25,Paid,964.44
231880,2025-01-18,Failed,142657.61
231881,2025-07-22,Paid,72768.31
231882,2025-09-22,Paid,63708.26
231883,2025-02-10,Paid,42989.77
231884,2025-06-22,Paid,103672.82
231885,2025-01-31,Paid,80772.31
231886,2025-01-21,Paid,39637.91
231887,2025-01-12,Paid,9804.39
231888,2025-12-30,Paid,348545.57
231889,2025-01-18,Paid,15318.76
231890,2025-11-15,Refunded,30310.76
231891,2025-02-11,Paid,25009.75
231892,2025-04-13,Paid,6774.13
231893,2025-04-06,Paid,35793.8
231894,2025-03-01,Paid,79963.52
231895,2025-07-19,Paid,7579.73
231896,2025-04-17,Paid,73753.5
231897,2025-12-19,Paid,200726.51
231898,2025-10-05,Failed,360568.82
231899,2025-07-28,Paid,31994.69
231900,2025-01-30,Paid,97046.86
231901,2025-10-13,Paid,187807.67
231902,2025-02-14,Paid,22698.16
231903,2025-02-05,Paid,85580.35
231904,2025-11-04,Paid,59374.12
231905,2025-12-19,Paid,69142.32
231906,2025-02-07,Paid,31912.1
231907,2025-08-28,Failed,106947.86
231908,2025-12-06,Paid,22521.75
231909,2025-03-15,Paid,142841.43
231910,2025-09-30,Paid,112227.84
231911,2025-06-30,Paid,1070.8
231912,2025-06-16,Paid,73205.52
231913,2025-09-08,Paid,187063.45
231914,2025-12-15,Paid,207143.66
231915,2025-08-02,Paid,114672.9
231916,2025-08-08,Paid,38306.72
231917,2025-09-06,Failed,34970.6
231918,2025-06-01,Paid,55885.21
231919,2025-11-17,Paid,91804.42
231920,2025-11-01,Paid,285056.3
231921,2025-07-01,Paid,13323.96
231922,2025-05-24,Paid,156934.93
231923,2025-03-24,Failed,53466.82
231924,2025-06-02,Refunded,30305.14
231925,2025-04-17,Paid,79126.66
231926,2025-06-28,Paid,39236.88
231927,2025-05-03,Paid,40436.9
231928,2025-06-14,Paid,141741.25
231929,2025-08-07,Refunded,4500.46
231930,2025-12-29,Paid,45389.2
231931,2025-10-10,Paid,26413.48
231932,2025-08-27,Paid,190858.66
231933,2025-09-16,Paid,55244.46
231934,2025-04-18,Paid,151293.03
231935,2025-06-23,Paid,79112.66
231936,2025-11-25,Paid,122580.84
231937,2025-03-08,Failed,137738.14
231938,2025-03-09,Paid,46405.69
231939,2025-05-23,Paid,133011.36
231940,2025-10-16,Paid,189144.38
231941,2025-07-15,Paid,41586.17
231942,2025-07-08,Paid,148020.9
231943,2025-04-13,Paid,11970.85
231944,2025-12-28,Paid,356458.92
231945,2025-06-05,Paid,47784.31
231946,2025-05-15,Paid,135948.58
231947,2025-03-11,Paid,45957.7
231948,2025-08-01,Paid,58205.97
231949,2025-06-21,Paid,43116.92
231950,2025-04-19,Paid,219074.74
231951,2025-01-02,Paid,23169.23
231952,2025-02-14,Failed,42828.84
231953,2025-05-10,Paid,78632.83
231954,2025-06-28,Paid,7130.66
231955,2025-10-11,Paid,139589.2
231956,2025-03-31,Paid,59757.03
231957,2025-11-22,Paid,56368.96
231958,2025-09-12,Paid,37567.26
231959,2025-04-06,Paid,6471.89
231960,2025-04-02,Failed,70807.8
231961,2025-07-26,Failed,41333.75
231962,2025-12-11,Paid,12715.07
231963,2025-02-28,Paid,32543.83
231964,2025-03-02,Paid,30706.55
231965,2025-08-20,Paid,18188.3
231966,2025-04-01,Paid,23899.59
231967,2025-02-24,Paid,180447.83
231968,2025-09-11,Paid,172994.51
231969,2025-02-19,Paid,89107.3
231970,2025-05-26,Paid,149945.06
231971,2025-07-29,Paid,25664.57
231972,2025-02-17,Paid,30502.3
231973,2025-04-29,Paid,93515.03
231974,2025-08-08,Paid,122777.6
231975,2025-05-02,Paid,113019.14
231976,2025-06-06,Paid,169028.31
231977,2025-01-18,Failed,63645.06
231978,2025-11-01,Paid,43033.0
231979,2025-07-15,Paid,150192.99
231980,2025-06-08,Paid,56113.92
231981,2025-04-10,Paid,42981.04
231982,2025-06-05,Paid,57395.94
231983,2025-10-11,Paid,31367.16
231984,2025-02-05,Paid,94705.7
231985,2025-04-18,Paid,7625.64
231986,2025-12-07,Paid,18418.8
231987,2025-09-30,Paid,56982.28
231988,2025-06-14,Paid,50321.21
231989,2025-02-05,Paid,74099.6
231990,2025-01-07,Paid,28626.83
231991,2025-08-17,Paid,43561.29
231992,2025-07-07,Paid,21499.21
231993,2025-10-19,Paid,69109.99
231994,2025-09-29,Paid,42740.68
231995,2025-09-20,Paid,73341.81
231996,2025-02-17,Paid,59876.41
231997,2025-04-18,Paid,122137.49
231998,2025-05-21,Paid,90792.3
231999,2025-08-03,Paid,3815.52
232000,2025-12-18,Paid,56406.79
232001,2025-02-04,Paid,192020.88
232002,2025-01-24,Paid,158253.33
232003,2025-03-11,Paid,23134.17
232004,2025-06-09,Paid,9512.04
232005,2025-01-06,Paid,54228.2
232006,2025-05-06,Paid,3009.76
232007,2025-11-11,Paid,190344.64
232008,2025-07-16,Paid,16073.9
232009,2025-02-05,Paid,10700.64
232010,2025-02-02,Paid,47992.03
232011,2025-05-28,Paid,66427.23
232012,2025-03-16,Paid,69189.75
232013,2025-09-18,Paid,29520.85
232014,2025-10-04,Paid,70716.73
232015,2025-09-17,Refunded,300.58
232016,2025-08-21,Paid,1516.88
232017,2025-07-16,Paid,75762.91
232018,2025-10-20,Paid,105721.94
232019,2025-08-26,Paid,88135.26
232020,2025-10-18,Paid,230197.13
232021,2025-02-03,Paid,104849.98
232022,2025-07-04,Paid,40374.2
232023,2025-09-16,Paid,53401.01
232024,2025-06-28,Paid,106126.86
232025,2025-05-28,Paid,134725.75
232026,2025-05-12,Paid,59838.23
232027,2025-04-04,Paid,97905.15
232028,2025-12-23,Paid,173773.64
232029,2025-05-13,Paid,101639.76
232030,2025-01-10,Paid,111116.01
232031,2025-07-24,Refunded,60074.85
232032,2025-01-18,Paid,52817.07
232033,2025-12-16,Paid,77887.0
232034,2025-03-14,Paid,29713.66
232035,2025-06-29,Paid,188144.2
232036,2025-09-06,Paid,56121.78
232037,2025-07-05,Paid,6774.13
232038,2025-02-27,Paid,39922.67
232039,2025-12-31,Paid,60920.59
232040,2025-03-28,Paid,77126.18
232041,2025-01-19,Refunded,122743.71
232042,2025-11-18,Paid,180837.32
232043,2025-11-10,Paid,1338.07
232044,2025-07-10,Paid,48363.08
232045,2025-07-16,Paid,134914.13
232046,2025-01-05,Paid,8346.91
232047,2025-06-27,Failed,70463.89
232048,2025-05-14,Failed,40957.63
232049,2025-04-01,Paid,77676.45
232050,2025-07-05,Paid,76764.83
232051,2025-10-16,Refunded,1695.34
232052,2025-04-20,Failed,179112.42
232053,2025-03-10,Paid,14856.83
232054,2025-04-12,Refunded,170176.15
232055,2025-11-23,Paid,37276.84
232056,2025-08-17,Paid,44068.31
232057,2025-08-23,Paid,225548.61
232058,2025-08-23,Paid,59271.96
232059,2025-09-21,Paid,18418.8
232060,2025-02-06,Paid,40518.69
232061,2025-09-25,Paid,51007.63
232062,2025-06-07,Paid,155738.59
232063,2025-01-04,Paid,117270.31
232064,2025-03-21,Paid,28683.93
232065,2025-05-30,Paid,35843.79
232066,2025-12-08,Paid,156206.47
232067,2025-11-02,Paid,91069.92
232068,2025-10-22,Paid,35787.75
232069,2025-06-30,Paid,366554.74
232070,2025-03-03,Paid,50141.86
232071,2025-08-15,Paid,270375.4
232072,2025-10-25,Paid,37808.35
232073,2025-09-23,Failed,39500.89
232074,2025-10-28,Paid,53927.84
232075,2025-07-06,Paid,65535.18
232076,2025-09-30,Paid,65998.24
232077,2025-04-28,Paid,145182.1
232078,2025-10-30,Paid,134779.3
232079,2025-02-08,Paid,26075.82
232080,2025-09-14,Paid,50771.06
232081,2025-08-22,Paid,133768.68
232082,2025-10-28,Paid,99636.64
232083,2025-09-03,Paid,10893.77
232084,2025-06-09,Failed,104134.72
232085,2025-12-17,Paid,50502.53
232086,2025-08-02,Paid,82883.42
232087,2025-10-18,Paid,205606.49
232088,2025-03-05,Paid,33153.37
232089,2025-05-14,Paid,5239.44
232090,2025-04-20,Paid,160975.12
232091,2025-12-03,Paid,114659.71
232092,2025-10-27,Paid,67180.89
232093,2025-12-26,Paid,134481.82
232094,2025-10-12,Failed,56766.86
232095,2025-05-18,Paid,126465.95
232096,2025-04-30,Paid,159156.98
232097,2025-05-07,Paid,53244.52
232098,2025-06-30,Paid,80998.41
232099,2025-08-11,Paid,124500.86
232100,2025-06-09,Paid,126417.17
232101,2025-07-24,Paid,138307.84
232102,2025-02-17,Paid,14395.48
232103,2025-01-17,Refunded,500608.54
232104,2025-03-31,Refunded,188742.22
232105,2025-10-19,Refunded,33822.25
232106,2025-04-15,Paid,63400.18
232107,2025-05-25,Paid,83528.3
232108,2025-04-23,Paid,97421.28
232109,2025-08-06,Paid,103805.12
232110,2025-06-27,Paid,161257.28
