customer_id,customer_name,gender,age,city,state,customer_segment,registration_date,acquisition_channel
14347,Customer_14347,male,18,Kanpur,Uttar Pradesh,home office,2023-06-29,paid ads
14348,Customer_14348,female,52,Surat,Gujarat,home office,2025-09-14,organic search
14349,Customer_14349,male,53,Kanpur,Uttar Pradesh,consumer,2024-02-25,email
14350,Customer_14350,female,55,Ahmedabad,Gujarat,consumer,2023-02-24,organic search
14351,Customer_14351,male,56,Lucknow,Uttar Pradesh,consumer,2023-09-28,referral
14352,Customer_14352,female,42,Ahmedabad,Gujarat,corporate,2022-06-11,organic search
14353,Customer_14353,male,57,Coimbatore,Tamil Nadu,consumer,2024-12-03,paid ads
14354,Customer_14354,female,30,Amritsar,Punjab,home office,2025-01-23,paid ads
14355,Customer_14355,female,21,Ahmedabad,Gujarat,consumer,2023-07-13,email
14356,Customer_14356,male,23,Ahmedabad,Gujarat,home office,2022-11-25,social media
14357,Customer_14357,male,28,Delhi,Delhi,consumer,2025-12-01,referral
14358,Customer_14358,female,18,Ahmedabad,Gujarat,corporate,2023-09-08,organic search
14359,Customer_14359,female,25,Ahmedabad,Gujarat,consumer,2024-06-07,referral
14360,Customer_14360,female,51,New Delhi,Delhi,corporate,2024-12-13,referral
14361,Customer_14361,female,57,Pune,Maharashtra,corporate,2023-04-20,email
14362,Customer_14362,male,26,Ahmedabad,Gujarat,consumer,2024-02-05,paid ads
14363,Customer_14363,male,53,Lucknow,Uttar Pradesh,consumer,2025-08-03,paid ads
14364,Customer_14364,male,56,Warangal,Telangana,home office,2025-11-15,organic search
14365,Customer_14365,male,59,Delhi,Delhi,home office,2025-11-09,referral
14366,Customer_14366,female,54,Udaipur,Rajasthan,consumer,2023-10-05,direct
14367,Customer_14367,male,59,Mumbai,Maharashtra,consumer,2025-06-02,paid ads
14368,Customer_14368,female,38,Chennai,Tamil Nadu,consumer,2025-01-27,email
14369,Customer_14369,female,37,Nashik,Maharashtra,corporate,2022-08-04,social media
14370,Customer_14370,female,55,New Delhi,Delhi,consumer,2022-08-19,email
14371,Customer_14371,female,18,New Delhi,Delhi,consumer,2024-08-22,email
14372,Customer_14372,male,52,Chennai,Tamil Nadu,consumer,2024-06-19,referral
14373,Customer_14373,female,45,Nagpur,Maharashtra,consumer,2025-10-19,referral
14374,Customer_14374,male,24,Coimbatore,Tamil Nadu,consumer,2024-09-29,organic search
14375,Customer_14375,male,60,Warangal,Telangana,consumer,2024-11-01,email
14376,Customer_14376,female,26,Hyderabad,Telangana,consumer,2024-02-01,organic search
14377,Customer_14377,male,18,Coimbatore,Tamil Nadu,corporate,2023-01-29,social media
14378,Customer_14378,other,53,Kanpur,Uttar Pradesh,home office,2022-01-26,paid ads
14379,Customer_14379,female,51,Mumbai,Maharashtra,consumer,2024-05-12,social media
14380,Customer_14380,female,51,Warangal,Telangana,consumer,2024-10-18,referral
14381,Customer_14381,male,34,Nashik,Maharashtra,consumer,2022-01-21,organic search
14382,Customer_14382,female,49,Mumbai,Maharashtra,corporate,2025-06-26,organic search
14383,Customer_14383,male,19,Ahmedabad,Gujarat,corporate,2025-05-28,paid ads
14384,Customer_14384,female,53,Vadodara,Gujarat,corporate,2025-06-24,social media
14385,Customer_14385,male,42,Indore,Madhya Pradesh,home office,2024-05-09,referral
14386,Customer_14386,female,60,Surat,Gujarat,consumer,2022-04-16,social media
14387,Customer_14387,male,43,Ludhiana,Punjab,consumer,2025-10-26,direct
14388,Customer_14388,male,43,Nagpur,Maharashtra,consumer,2024-05-10,email
14389,Customer_14389,male,38,Nashik,Maharashtra,corporate,2022-10-03,organic search
14390,Customer_14390,male,35,Nagpur,Maharashtra,consumer,2024-05-03,direct
14391,Customer_14391,female,46,Delhi,Delhi,home office,2023-07-10,email
14392,Customer_14392,male,41,Vadodara,Gujarat,corporate,2023-04-04,organic search
14393,Customer_14393,male,45,Udaipur,Rajasthan,corporate,2023-10-24,organic search
14394,Customer_14394,female,29,Mumbai,Maharashtra,consumer,2022-02-21,email
14395,Customer_14395,male,28,Gurugram,Haryana,consumer,2022-07-30,paid ads
14396,Customer_14396,male,44,Indore,Madhya Pradesh,corporate,2022-10-19,organic search
14397,Customer_14397,female,40,Mysuru,Karnataka,consumer,2022-07-19,direct
14398,Customer_14398,male,50,Pune,Maharashtra,consumer,2023-06-01,direct
14399,Customer_14399,male,33,New Delhi,Delhi,home office,2022-10-08,organic search
14400,Customer_14400,male,45,Nagpur,Maharashtra,home office,2022-06-19,social media
14401,Customer_14401,male,45,Mumbai,Maharashtra,consumer,2024-10-24,organic search
14402,Customer_14402,female,55,Hyderabad,Telangana,corporate,2022-10-17,social media
14403,Customer_14403,male,23,Delhi,Delhi,consumer,2022-03-27,social media
14404,Customer_14404,unknown,59,Mysuru,Karnataka,consumer,2025-03-29,organic search
14405,Customer_14405,male,46,Amritsar,Punjab,consumer,2022-06-08,social media
14406,Customer_14406,male,51,Kolkata,West Bengal,corporate,2025-12-07,organic search
14407,Customer_14407,male,20,Gurugram,Haryana,consumer,2024-10-27,direct
14408,Customer_14408,female,23,Mumbai,Maharashtra,consumer,2023-12-19,email
14409,Customer_14409,female,55,Coimbatore,Tamil Nadu,consumer,2022-11-07,paid ads
14410,Customer_14410,male,30,Ahmedabad,Gujarat,home office,2025-12-25,paid ads
14411,Customer_14411,other,53,Nashik,Maharashtra,consumer,2025-10-05,organic search
14412,Customer_14412,male,32,Pune,Maharashtra,consumer,2025-06-02,referral
14413,Customer_14413,male,23,Udaipur,Rajasthan,consumer,2023-07-14,referral
14414,Customer_14414,male,50,Udaipur,Rajasthan,consumer,2025-11-20,direct
14415,Customer_14415,male,58,Chennai,Tamil Nadu,consumer,2025-04-06,referral
14416,Customer_14416,male,29,Warangal,Telangana,corporate,2024-05-17,paid ads
14417,Customer_14417,male,60,Chennai,Tamil Nadu,consumer,2025-05-22,social media
14418,Customer_14418,male,30,Nashik,Maharashtra,home office,2023-08-14,referral
14419,Customer_14419,male,50,Mysuru,Karnataka,consumer,2023-10-11,social media
14420,Customer_14420,male,45,Delhi,Delhi,consumer,2025-05-17,direct
14421,Customer_14421,male,53,Pune,Maharashtra,consumer,2024-12-20,organic search
14422,Customer_14422,female,22,Gurugram,Haryana,consumer,2024-06-10,organic search
14423,Customer_14423,male,42,Vadodara,Gujarat,home office,2024-09-26,direct
14424,Customer_14424,female,34,Kolkata,West Bengal,corporate,2022-07-04,direct
14425,Customer_14425,female,54,Bengaluru,Karnataka,consumer,2023-06-17,referral
14426,Customer_14426,male,36,Chennai,Tamil Nadu,consumer,2022-06-13,paid ads
14427,Customer_14427,male,52,Delhi,Delhi,consumer,2025-05-13,organic search
14428,Customer_14428,male,60,Mumbai,Maharashtra,consumer,2023-08-19,paid ads
14429,Customer_14429,female,51,New Delhi,Delhi,corporate,2025-01-19,social media
14430,Customer_14430,male,23,Lucknow,Uttar Pradesh,corporate,2025-09-12,email
14431,Customer_14431,male,36,Jaipur,Rajasthan,consumer,2024-08-23,referral
14432,Customer_14432,male,18,Ahmedabad,Gujarat,consumer,2025-08-04,paid ads
14433,Customer_14433,female,24,Hyderabad,Telangana,consumer,2024-06-12,social media
14434,Customer_14434,unknown,51,Faridabad,Haryana,home office,2025-07-10,paid ads
14435,Customer_14435,female,36,Nashik,Maharashtra,consumer,2024-02-04,organic search
14436,Customer_14436,male,50,Bengaluru,Karnataka,consumer,2024-01-26,direct
14437,Customer_14437,female,43,Mysuru,Karnataka,consumer,2025-06-07,paid ads
14438,Customer_14438,female,58,Kanpur,Uttar Pradesh,consumer,2024-10-02,social media
14439,Customer_14439,male,59,Ludhiana,Punjab,consumer,2022-11-17,referral
14440,Customer_14440,female,44,New Delhi,Delhi,corporate,2024-08-31,referral
14441,Customer_14441,female,55,Bhopal,Madhya Pradesh,home office,2024-06-24,email
14442,Customer_14442,male,43,Noida,Uttar Pradesh,consumer,2024-08-16,referral
14443,Customer_14443,male,52,Delhi,Delhi,consumer,2022-03-31,referral
14444,Customer_14444,female,37,Coimbatore,Tamil Nadu,corporate,2025-05-06,referral
14445,Customer_14445,female,41,Coimbatore,Tamil Nadu,corporate,2024-05-26,paid ads
14446,Customer_14446,female,38,Amritsar,Punjab,consumer,2022-05-26,social media
14447,Customer_14447,female,43,New Delhi,Delhi,corporate,2022-12-07,organic search
14448,Customer_14448,female,37,Noida,Uttar Pradesh,corporate,2023-03-22,social media
14449,Customer_14449,male,23,Bengaluru,Karnataka,consumer,2025-04-09,social media
14450,Customer_14450,female,20,Kolkata,West Bengal,consumer,2025-05-22,organic search
14451,Customer_14451,male,27,Chennai,Tamil Nadu,corporate,2023-10-28,paid ads
14452,Customer_14452,female,29,Surat,Gujarat,consumer,2024-11-04,email
14453,Customer_14453,female,50,Lucknow,Uttar Pradesh,consumer,2025-10-31,organic search
14454,Customer_14454,female,39,Lucknow,Uttar Pradesh,consumer,2023-09-25,social media
14455,Customer_14455,male,33,Indore,Madhya Pradesh,consumer,2024-11-13,social media
14456,Customer_14456,male,34,Nashik,Maharashtra,corporate,2024-11-02,referral
14457,Customer_14457,male,27,Kolkata,West Bengal,consumer,2023-12-04,social media
14458,Customer_14458,female,29,Pune,Maharashtra,consumer,2022-09-02,email
14459,Customer_14459,female,36,Chennai,Tamil Nadu,corporate,2022-03-19,social media
14460,Customer_14460,male,57,Ahmedabad,Gujarat,consumer,2022-12-07,organic search
14461,Customer_14461,female,40,Coimbatore,Tamil Nadu,corporate,2023-09-11,paid ads
14462,Customer_14462,female,57,Hyderabad,Telangana,consumer,2022-12-17,email
14463,Customer_14463,male,27,Ludhiana,Punjab,consumer,2022-10-01,referral
14464,Customer_14464,male,27,Pune,Maharashtra,consumer,2023-09-20,paid ads
14465,Customer_14465,female,27,Udaipur,Rajasthan,home office,2022-05-05,organic search
14466,Customer_14466,female,56,Coimbatore,Tamil Nadu,corporate,2023-09-09,email
14467,Customer_14467,female,47,Pune,Maharashtra,consumer,2023-07-30,organic search
14468,Customer_14468,male,21,Pune,Maharashtra,home office,2025-09-08,email
14469,Customer_14469,other,18,Gurugram,Haryana,corporate,2022-06-22,social media
14470,Customer_14470,male,60,Indore,Madhya Pradesh,consumer,2024-09-17,organic search
14471,Customer_14471,male,36,Gurugram,Haryana,consumer,2023-08-03,organic search
14472,Customer_14472,male,22,Amritsar,Punjab,consumer,2023-08-19,direct
14473,Customer_14473,male,47,Delhi,Delhi,consumer,2024-11-14,social media
14474,Customer_14474,male,43,Bengaluru,Karnataka,consumer,2023-01-25,paid ads
14475,Customer_14475,male,57,Jaipur,Rajasthan,consumer,2025-08-03,social media
14476,Customer_14476,female,51,Hyderabad,Telangana,consumer,2025-03-24,referral
14477,Customer_14477,female,19,Chennai,Tamil Nadu,consumer,2023-11-27,referral
14478,Customer_14478,male,41,Mysuru,Karnataka,consumer,2025-07-21,referral
14479,Customer_14479,female,31,Ahmedabad,Gujarat,consumer,2025-06-03,direct
14480,Customer_14480,male,58,Surat,Gujarat,consumer,2024-11-29,referral
14481,Customer_14481,female,59,Nagpur,Maharashtra,consumer,2022-09-13,referral
14482,Customer_14482,female,30,Warangal,Telangana,home office,2025-07-31,social media
14483,Customer_14483,male,46,Surat,Gujarat,consumer,2025-06-04,organic search
14484,Customer_14484,female,18,Surat,Gujarat,consumer,2022-11-27,social media
14485,Customer_14485,female,51,Delhi,Delhi,consumer,2022-11-16,referral
14486,Customer_14486,male,21,Kanpur,Uttar Pradesh,consumer,2022-08-21,social media
14487,Customer_14487,female,45,Nagpur,Maharashtra,corporate,2024-07-19,social media
14488,Customer_14488,female,36,Bengaluru,Karnataka,consumer,2023-12-29,email
14489,Customer_14489,male,18,Noida,Uttar Pradesh,consumer,2024-10-14,social media
14490,Customer_14490,female,53,Vadodara,Gujarat,consumer,2023-02-24,referral
14491,Customer_14491,other,60,New Delhi,Delhi,consumer,2023-05-24,direct
14492,Customer_14492,male,30,Kolkata,West Bengal,consumer,2022-12-30,referral
14493,Customer_14493,male,59,Vadodara,Gujarat,consumer,2025-02-13,social media
14494,Customer_14494,male,22,Noida,Uttar Pradesh,consumer,2024-02-27,referral
14495,Customer_14495,female,50,Kolkata,West Bengal,corporate,2023-01-23,email
14496,Customer_14496,female,31,Surat,Gujarat,consumer,2025-06-10,organic search
14497,Customer_14497,male,33,Hyderabad,Telangana,consumer,2022-07-31,email
14498,Customer_14498,other,49,Nagpur,Maharashtra,consumer,2022-12-17,organic search
14499,Customer_14499,female,44,New Delhi,Delhi,home office,2025-06-28,direct
14500,Customer_14500,female,52,Coimbatore,Tamil Nadu,consumer,2024-10-04,organic search
14501,Customer_14501,male,20,Ahmedabad,Gujarat,consumer,2024-03-19,social media
14502,Customer_14502,male,21,Warangal,Telangana,consumer,2023-08-28,direct
14503,Customer_14503,female,24,Mysuru,Karnataka,consumer,2023-10-06,organic search
14504,Customer_14504,female,30,Pune,Maharashtra,consumer,2023-05-12,referral
14505,Customer_14505,female,58,Warangal,Telangana,home office,2024-02-05,paid ads
14506,Customer_14506,female,20,Bengaluru,Karnataka,consumer,2022-08-05,organic search
14507,Customer_14507,male,34,Kolkata,West Bengal,home office,2024-01-12,referral
14508,Customer_14508,female,27,Nagpur,Maharashtra,consumer,2022-05-15,paid ads
14509,Customer_14509,male,18,Vadodara,Gujarat,corporate,2025-01-18,direct
14510,Customer_14510,male,45,Faridabad,Haryana,consumer,2025-03-28,organic search
14511,Customer_14511,male,27,New Delhi,Delhi,consumer,2023-08-17,email
14512,Customer_14512,male,24,Hyderabad,Telangana,home office,2025-07-01,referral
14513,Customer_14513,male,56,Pune,Maharashtra,consumer,2022-01-02,paid ads
14514,Customer_14514,female,20,Surat,Gujarat,home office,2024-03-02,paid ads
14515,Customer_14515,female,24,Surat,Gujarat,consumer,2023-06-15,paid ads
14516,Customer_14516,male,26,Coimbatore,Tamil Nadu,home office,2024-05-07,direct
14517,Customer_14517,female,57,Hyderabad,Telangana,consumer,2024-10-04,organic search
14518,Customer_14518,male,52,Bhopal,Madhya Pradesh,corporate,2023-05-22,organic search
14519,Customer_14519,male,43,New Delhi,Delhi,consumer,2022-10-19,direct
14520,Customer_14520,female,22,Pune,Maharashtra,consumer,2023-06-22,social media
14521,Customer_14521,female,30,Indore,Madhya Pradesh,corporate,2022-11-05,social media
14522,Customer_14522,female,47,Vadodara,Gujarat,corporate,2022-07-06,referral
14523,Customer_14523,male,57,Indore,Madhya Pradesh,consumer,2024-03-17,social media
14524,Customer_14524,female,56,Ahmedabad,Gujarat,consumer,2022-04-28,referral
14525,Customer_14525,female,27,Noida,Uttar Pradesh,consumer,2022-02-18,email
14526,Customer_14526,female,59,Coimbatore,Tamil Nadu,consumer,2024-03-11,social media
14527,Customer_14527,male,40,Noida,Uttar Pradesh,consumer,2024-08-11,organic search
14528,Customer_14528,female,28,Gurugram,Haryana,corporate,2023-01-31,organic search
14529,Customer_14529,female,29,Ahmedabad,Gujarat,consumer,2024-11-08,paid ads
14530,Customer_14530,other,30,New Delhi,Delhi,consumer,2024-04-07,organic search
14531,Customer_14531,male,57,Delhi,Delhi,home office,2025-04-07,organic search
14532,Customer_14532,male,33,New Delhi,Delhi,consumer,2023-12-03,direct
14533,Customer_14533,male,26,New Delhi,Delhi,consumer,2025-10-10,paid ads
14534,Customer_14534,male,27,Mysuru,Karnataka,corporate,2023-06-21,organic search
14535,Customer_14535,male,46,Vadodara,Gujarat,corporate,2025-08-26,referral
14536,Customer_14536,male,26,Surat,Gujarat,corporate,2023-12-01,referral
14537,Customer_14537,female,50,Coimbatore,Tamil Nadu,corporate,2023-01-30,paid ads
14538,Customer_14538,male,41,Ahmedabad,Gujarat,consumer,2025-07-05,social media
14539,Customer_14539,male,52,Nagpur,Maharashtra,consumer,2022-05-15,organic search
14540,Customer_14540,male,28,Mumbai,Maharashtra,corporate,2025-12-25,social media
14541,Customer_14541,male,56,New Delhi,Delhi,consumer,2022-12-12,paid ads
14542,Customer_14542,female,30,Hyderabad,Telangana,consumer,2023-07-11,direct
14543,Customer_14543,female,40,Delhi,Delhi,corporate,2025-02-24,email
14544,Customer_14544,female,42,Bengaluru,Karnataka,corporate,2022-09-12,organic search
14545,Customer_14545,male,33,Chennai,Tamil Nadu,consumer,2024-04-28,organic search
14546,Customer_14546,female,38,Noida,Uttar Pradesh,home office,2025-04-30,referral
14547,Customer_14547,male,27,Pune,Maharashtra,corporate,2025-08-17,organic search
14548,Customer_14548,female,58,Udaipur,Rajasthan,home office,2022-08-16,referral
14549,Customer_14549,male,57,Jaipur,Rajasthan,home office,2022-06-28,social media
14550,Customer_14550,female,36,Noida,Uttar Pradesh,consumer,2025-03-10,paid ads
14551,Customer_14551,female,52,Faridabad,Haryana,corporate,2025-03-25,organic search
14552,Customer_14552,male,45,Nashik,Maharashtra,consumer,2025-07-27,organic search
14553,Customer_14553,male,58,Nagpur,Maharashtra,corporate,2023-11-01,direct
14554,Customer_14554,female,19,Bhopal,Madhya Pradesh,corporate,2022-05-10,social media
14555,Customer_14555,male,47,Coimbatore,Tamil Nadu,consumer,2025-08-01,direct
14556,Customer_14556,male,57,Ahmedabad,Gujarat,consumer,2022-08-24,organic search
14557,Customer_14557,male,57,Udaipur,Rajasthan,consumer,2025-03-10,paid ads
14558,Customer_14558,male,22,Jaipur,Rajasthan,corporate,2024-09-10,organic search
14559,Customer_14559,female,55,Gurugram,Haryana,corporate,2024-04-08,paid ads
14560,Customer_14560,male,59,Amritsar,Punjab,consumer,2022-06-28,organic search
14561,Customer_14561,male,32,Kolkata,West Bengal,consumer,2022-10-29,social media
14562,Customer_14562,female,53,Bengaluru,Karnataka,corporate,2025-11-16,referral
14563,Customer_14563,female,20,Bhopal,Madhya Pradesh,consumer,2023-12-28,organic search
14564,Customer_14564,male,41,Pune,Maharashtra,consumer,2023-09-13,organic search
14565,Customer_14565,female,58,Delhi,Delhi,consumer,2025-04-02,email
14566,Customer_14566,male,58,Bhopal,Madhya Pradesh,home office,2025-08-12,social media
14567,Customer_14567,male,29,New Delhi,Delhi,corporate,2022-01-15,direct
14568,Customer_14568,female,25,Delhi,Delhi,consumer,2025-08-09,organic search
14569,Customer_14569,female,31,Pune,Maharashtra,consumer,2023-08-29,paid ads
14570,Customer_14570,male,35,Bhopal,Madhya Pradesh,consumer,2023-07-17,organic search
14571,Customer_14571,male,37,Hyderabad,Telangana,corporate,2025-07-22,paid ads
14572,Customer_14572,male,40,Jaipur,Rajasthan,consumer,2024-11-26,organic search
14573,Customer_14573,male,22,Delhi,Delhi,consumer,2022-02-11,email
14574,Customer_14574,male,18,Kanpur,Uttar Pradesh,consumer,2023-08-27,referral
14575,Customer_14575,male,19,Lucknow,Uttar Pradesh,home office,2025-04-10,email
14576,Customer_14576,female,33,Mysuru,Karnataka,consumer,2025-10-06,referral
14577,Customer_14577,female,22,Coimbatore,Tamil Nadu,consumer,2025-04-02,email
14578,Customer_14578,male,39,Delhi,Delhi,corporate,2024-12-14,email
14579,Customer_14579,female,18,Amritsar,Punjab,home office,2024-10-08,social media
14580,Customer_14580,male,29,Udaipur,Rajasthan,consumer,2022-11-23,paid ads
14581,Customer_14581,male,36,Gurugram,Haryana,consumer,2025-04-21,organic search
14582,Customer_14582,male,39,Mysuru,Karnataka,consumer,2022-07-06,social media
14583,Customer_14583,female,59,Noida,Uttar Pradesh,consumer,2023-02-10,organic search
14584,Customer_14584,male,34,Noida,Uttar Pradesh,consumer,2025-02-17,organic search
14585,Customer_14585,female,30,Kolkata,West Bengal,consumer,2023-03-26,direct
14586,Customer_14586,female,56,Amritsar,Punjab,consumer,2025-03-16,direct
14587,Customer_14587,male,45,Coimbatore,Tamil Nadu,home office,2025-01-22,organic search
14588,Customer_14588,male,20,Mumbai,Maharashtra,consumer,2022-01-28,email
14589,Customer_14589,female,22,Udaipur,Rajasthan,consumer,2022-04-05,email
14590,Customer_14590,female,53,Kolkata,West Bengal,consumer,2025-06-22,direct
14591,Customer_14591,female,32,Ahmedabad,Gujarat,consumer,2023-04-11,social media
14592,Customer_14592,male,34,Delhi,Delhi,consumer,2022-04-16,direct
14593,Customer_14593,female,46,Warangal,Telangana,home office,2024-05-30,paid ads
14594,Customer_14594,male,21,Mysuru,Karnataka,consumer,2023-06-15,paid ads
14595,Customer_14595,other,49,Chennai,Tamil Nadu,corporate,2022-07-16,organic search
14596,Customer_14596,female,60,Udaipur,Rajasthan,consumer,2022-06-18,social media
14597,Customer_14597,female,55,Noida,Uttar Pradesh,consumer,2024-10-23,paid ads
14598,Customer_14598,male,21,Delhi,Delhi,consumer,2023-07-28,email
14599,Customer_14599,female,30,Coimbatore,Tamil Nadu,consumer,2024-07-06,organic search
14600,Customer_14600,male,37,Delhi,Delhi,home office,2025-07-19,social media
14601,Customer_14601,male,35,New Delhi,Delhi,home office,2025-06-18,organic search
14602,Customer_14602,male,59,Noida,Uttar Pradesh,consumer,2025-03-10,organic search
14603,Customer_14603,female,54,Faridabad,Haryana,consumer,2024-06-16,organic search
14604,Customer_14604,female,29,Mysuru,Karnataka,consumer,2024-10-12,direct
14605,Customer_14605,male,42,Lucknow,Uttar Pradesh,home office,2023-06-12,social media
14606,Customer_14606,female,47,Indore,Madhya Pradesh,consumer,2024-02-03,social media
14607,Customer_14607,male,32,Bhopal,Madhya Pradesh,consumer,2025-04-25,organic search
14608,Customer_14608,male,53,New Delhi,Delhi,consumer,2025-12-20,paid ads
14609,Customer_14609,male,25,Faridabad,Haryana,consumer,2023-04-24,organic search
14610,Customer_14610,female,45,Mysuru,Karnataka,consumer,2024-09-17,paid ads
14611,Customer_14611,female,39,Bengaluru,Karnataka,consumer,2022-10-24,organic search
14612,Customer_14612,male,55,Nashik,Maharashtra,consumer,2025-04-02,social media
14613,Customer_14613,female,33,Hyderabad,Telangana,consumer,2025-04-22,referral
14614,Customer_14614,male,22,Nagpur,Maharashtra,consumer,2022-01-01,referral
14615,Customer_14615,female,51,New Delhi,Delhi,consumer,2022-12-24,organic search
14616,Customer_14616,male,55,Mysuru,Karnataka,consumer,2024-03-03,social media
14617,Customer_14617,female,28,Noida,Uttar Pradesh,consumer,2025-08-13,organic search
14618,Customer_14618,female,19,Bhopal,Madhya Pradesh,consumer,2022-02-09,organic search
14619,Customer_14619,female,42,Mysuru,Karnataka,consumer,2022-01-04,social media
14620,Customer_14620,male,42,Bhopal,Madhya Pradesh,consumer,2022-08-20,direct
14621,Customer_14621,female,18,Bhopal,Madhya Pradesh,consumer,2025-01-03,email
14622,Customer_14622,male,48,Kanpur,Uttar Pradesh,consumer,2024-01-25,referral
14623,Customer_14623,female,22,Pune,Maharashtra,corporate,2025-08-16,referral
14624,Customer_14624,male,57,Kolkata,West Bengal,consumer,2022-07-14,organic search
14625,Customer_14625,male,21,Faridabad,Haryana,home office,2025-04-18,paid ads
14626,Customer_14626,female,22,Udaipur,Rajasthan,consumer,2025-11-01,organic search
14627,Customer_14627,female,22,Bengaluru,Karnataka,home office,2025-09-05,organic search
14628,Customer_14628,male,33,Hyderabad,Telangana,corporate,2024-03-04,direct
14629,Customer_14629,female,35,Jaipur,Rajasthan,corporate,2024-01-05,social media
14630,Customer_14630,female,60,Warangal,Telangana,home office,2025-02-19,referral
14631,Customer_14631,female,34,Mumbai,Maharashtra,consumer,2024-01-17,organic search
14632,Customer_14632,male,52,Bengaluru,Karnataka,consumer,2025-01-26,referral
14633,Customer_14633,female,35,Noida,Uttar Pradesh,consumer,2022-06-25,direct
14634,Customer_14634,male,21,Bhopal,Madhya Pradesh,consumer,2025-08-18,email
14635,Customer_14635,male,48,Pune,Maharashtra,consumer,2022-06-08,referral
14636,Customer_14636,female,48,Gurugram,Haryana,consumer,2025-06-09,email
14637,Customer_14637,female,26,Mysuru,Karnataka,consumer,2023-10-01,social media
14638,Customer_14638,female,48,Udaipur,Rajasthan,consumer,2024-10-14,organic search
14639,Customer_14639,male,22,Noida,Uttar Pradesh,consumer,2022-04-11,social media
14640,Customer_14640,male,53,Lucknow,Uttar Pradesh,consumer,2024-05-12,email
14641,Customer_14641,male,33,Faridabad,Haryana,home office,2025-07-05,paid ads
14642,Customer_14642,male,59,Bengaluru,Karnataka,consumer,2024-05-05,social media
14643,Customer_14643,male,58,Indore,Madhya Pradesh,consumer,2024-04-24,social media
14644,Customer_14644,male,33,Pune,Maharashtra,consumer,2025-04-28,direct
14645,Customer_14645,female,37,Kolkata,West Bengal,corporate,2025-02-24,organic search
14646,Customer_14646,female,47,Lucknow,Uttar Pradesh,consumer,2023-08-31,social media
14647,Customer_14647,female,43,Jaipur,Rajasthan,home office,2025-08-19,social media
14648,Customer_14648,female,48,New Delhi,Delhi,consumer,2022-05-30,paid ads
14649,Customer_14649,male,32,Bhopal,Madhya Pradesh,consumer,2025-07-29,email
14650,Customer_14650,male,58,New Delhi,Delhi,home office,2024-02-09,organic search
14651,Customer_14651,female,55,Nagpur,Maharashtra,home office,2022-08-28,social media
14652,Customer_14652,male,55,Kolkata,West Bengal,consumer,2024-04-04,email
14653,Customer_14653,female,60,Hyderabad,Telangana,consumer,2024-06-15,social media
14654,Customer_14654,male,37,Indore,Madhya Pradesh,corporate,2025-06-19,social media
14655,Customer_14655,male,52,Coimbatore,Tamil Nadu,consumer,2025-03-24,referral
14656,Customer_14656,female,40,Pune,Maharashtra,consumer,2023-08-11,referral
14657,Customer_14657,female,56,Lucknow,Uttar Pradesh,consumer,2023-06-28,social media
14658,Customer_14658,female,42,Surat,Gujarat,consumer,2022-02-12,referral
14659,Customer_14659,male,39,New Delhi,Delhi,corporate,2022-09-09,paid ads
14660,Customer_14660,female,25,Kolkata,West Bengal,consumer,2025-08-29,organic search
14661,Customer_14661,female,26,Warangal,Telangana,home office,2023-07-08,direct
14662,Customer_14662,male,32,unknown,Gujarat,consumer,2023-08-17,direct
14663,Customer_14663,male,37,Chennai,Tamil Nadu,consumer,2022-05-26,organic search
14664,Customer_14664,female,52,Kanpur,Uttar Pradesh,consumer,2025-11-23,social media
14665,Customer_14665,female,54,Noida,Uttar Pradesh,corporate,2025-04-21,organic search
14666,Customer_14666,female,20,Kolkata,West Bengal,home office,2025-03-23,organic search
14667,Customer_14667,male,51,Nashik,Maharashtra,corporate,2025-11-09,referral
14668,Customer_14668,male,51,Noida,Uttar Pradesh,consumer,2023-01-29,organic search
14669,Customer_14669,female,53,Jaipur,Rajasthan,home office,2022-08-21,organic search
14670,Customer_14670,male,52,Kolkata,West Bengal,home office,2023-04-25,organic search
14671,Customer_14671,female,26,Bengaluru,Karnataka,consumer,2022-01-29,paid ads
14672,Customer_14672,male,47,Indore,Madhya Pradesh,consumer,2024-01-30,organic search
14673,Customer_14673,female,43,Kolkata,West Bengal,consumer,2024-08-28,referral
14674,Customer_14674,female,29,Nagpur,Maharashtra,consumer,2024-07-04,organic search
14675,Customer_14675,male,41,Chennai,Tamil Nadu,home office,2024-06-24,organic search
14676,Customer_14676,male,58,Bhopal,Madhya Pradesh,consumer,2024-06-26,direct
14677,Customer_14677,female,36,Pune,Maharashtra,consumer,2024-01-17,referral
14678,Customer_14678,female,33,Ludhiana,Punjab,consumer,2024-10-13,organic search
14679,Customer_14679,male,43,Jaipur,Rajasthan,consumer,2023-12-04,referral
14680,Customer_14680,female,40,Ahmedabad,Gujarat,corporate,2023-10-22,social media
14681,Customer_14681,male,50,Delhi,Delhi,consumer,2025-04-09,organic search
14682,Customer_14682,male,59,Delhi,Delhi,consumer,2022-11-02,direct
14683,Customer_14683,male,47,Faridabad,Haryana,home office,2024-02-07,email
14684,Customer_14684,female,40,Bengaluru,Karnataka,corporate,2023-05-17,social media
14685,Customer_14685,male,27,Lucknow,Uttar Pradesh,consumer,2022-02-22,email
14686,Customer_14686,male,53,Chennai,Tamil Nadu,consumer,2024-07-31,organic search
