order_id,payment_date,payment_status,payment_amount
221748,2025-11-07,paid,15678.3
221749,2025-10-27,paid,60985.4
221750,2025-02-19,paid,22098.14
221751,2025-12-20,paid,10538.61
221752,2025-09-29,paid,26367.51
221753,2025-07-09,paid,69507.69
221754,2025-10-30,paid,56611.93
221755,2025-04-21,paid,18038.97
221756,2025-11-28,paid,25594.72
221757,2025-01-18,paid,108987.51
221758,2025-04-14,paid,76782.55
221759,2025-04-07,paid,118079.71
221760,2025-07-03,paid,52621.05
221761,2025-08-09,paid,131494.62
221762,2025-05-09,paid,33557.74
221763,2025-06-02,paid,93548.53
221764,2025-11-17,paid,17026.73
221765,2025-04-04,paid,1710.47
221766,2025-02-13,paid,29968.84
221767,2025-09-30,paid,54896.46
221768,2025-09-05,paid,43442.5
221769,2025-03-12,paid,49576.01
221770,2025-09-27,paid,42401.02
221771,2025-07-29,paid,16785.11
221772,2025-08-15,paid,42357.75
221773,2025-07-27,paid,61867.84
221774,2025-05-26,paid,32306.96
221775,2025-04-04,paid,120149.7
221776,2025-05-21,paid,65794.41
221777,2025-01-20,paid,54299.82
221778,2025-01-05,paid,65028.59
221779,2025-09-10,refunded,113754.3
221780,2025-11-17,paid,33494.95
221781,2025-04-30,paid,83054.39
221782,2025-07-17,paid,328840.85
221783,2025-12-24,paid,69952.64
221784,2025-08-02,paid,326447.03
221785,2025-04-19,paid,8008.85
221786,2025-07-27,refunded,47336.33
221787,2025-04-27,refunded,54168.34
221788,2025-01-12,paid,16700.06
221789,2025-05-24,paid,132611.56
221790,2025-11-27,paid,184892.14
221791,2025-01-24,paid,187838.95
221792,2025-09-30,paid,35896.91
221793,2025-06-19,paid,80032.56
221794,2025-07-16,paid,131468.21
221795,2025-04-05,paid,115318.46
221796,2025-07-14,paid,82074.26
221797,2025-12-10,paid,116776.68
221798,2025-10-16,paid,90356.14
221799,2025-07-02,paid,21637.89
221800,2025-09-24,paid,79048.32
221801,2025-01-20,paid,76352.97
221802,2025-12-09,paid,11158.53
221803,2025-08-14,paid,21801.91
221804,2025-06-19,paid,30090.3
221805,2025-11-19,paid,112322.01
221806,2025-02-16,paid,19621.72
221807,2025-07-09,paid,156867.07
221808,2025-04-07,paid,54413.68
221809,2025-12-30,paid,40374.2
221810,2025-05-15,paid,41029.02
221811,2025-04-05,paid,89506.63
221812,2025-02-25,paid,38396.2
221813,2025-03-24,paid,29282.8
221814,2025-09-29,paid,111695.43
221815,2025-10-17,paid,33729.81
221816,2025-05-16,paid,56402.93
221817,2025-06-07,paid,71464.47
221818,2025-09-24,paid,126221.02
221819,2025-11-23,paid,126270.66
221820,2025-10-05,paid,58669.03
221821,2025-10-16,paid,65312.04
221822,2025-05-13,paid,142440.35
221823,2025-12-28,paid,29952.71
221824,2025-12-15,failed,42397.98
221825,2025-02-04,paid,52390.6
221826,2025-09-09,paid,224802.89
221827,2025-02-16,paid,92765.78
221828,2025-09-26,paid,367748.49
221829,2025-10-20,paid,121463.0
221830,2025-02-15,paid,10517.29
221831,2025-10-06,paid,28151.4
221832,2025-05-22,paid,6061.06
221833,2025-12-11,paid,151374.15
221834,2025-11-10,paid,107644.24
221835,2025-08-26,paid,36651.14
221836,2025-09-24,paid,33822.25
221837,2025-06-20,paid,47336.33
221838,2025-08-07,paid,8379.59
221839,2025-04-28,paid,79812.02
221840,2025-08-27,paid,148111.55
221841,2025-09-13,paid,146131.92
221842,2025-09-01,failed,104520.59
221843,2025-12-03,paid,272700.03
221844,2025-11-28,refunded,115767.44
221845,2025-04-01,paid,44735.77
221846,2025-08-24,paid,178609.27
221847,2025-04-08,paid,53436.71
221848,2025-01-21,paid,56093.28
221849,2025-04-24,paid,63364.82
221850,2025-07-29,paid,247548.15
221851,2025-12-08,paid,4737.33
221852,2025-03-09,paid,26577.99
221853,2025-05-05,paid,211665.85
221854,2025-08-26,paid,42635.62
221855,2026-01-01,paid,11220.18
221856,2025-05-06,paid,66080.89
221857,2025-10-14,paid,209584.82
221858,2025-08-07,refunded,48487.4
221859,2025-08-12,paid,238456.91
221860,2025-12-12,paid,318201.44
221861,2025-04-24,paid,157068.78
221862,2025-01-18,paid,41383.23
221863,2025-08-08,paid,253459.28
221864,2025-06-12,paid,33554.71
221865,2025-03-13,paid,336182.56
221866,2025-01-07,paid,101192.27
221867,2025-01-03,failed,153334.96
221868,2025-12-26,paid,54475.14
221869,2025-04-12,paid,120943.99
221870,2025-03-28,paid,69578.25
221871,2025-03-24,paid,55304.77
221872,2025-11-12,refunded,41947.17
221873,2025-02-04,paid,99390.83
221874,2025-08-14,paid,8479.96
221875,2025-08-12,paid,82157.11
221876,2025-06-29,paid,115388.67
221877,2025-01-10,paid,15666.53
221878,2025-09-03,paid,55050.03
221879,2025-03-29,paid,38705.54
221880,2025-11-08,refunded,71847.38
221881,2025-05-26,paid,35896.91
221882,2025-01-28,paid,32498.86
221883,2025-05-23,paid,173831.2
221884,2025-04-02,paid,77203.91
221885,2025-07-05,paid,132918.71
221886,2025-11-11,paid,41738.21
221887,2025-06-29,refunded,9982.92
221888,2025-02-08,paid,143552.63
221889,2025-01-04,failed,35416.86
221890,2025-02-04,paid,66285.61
221891,2025-11-13,paid,59608.1
221892,2025-08-14,paid,4722.76
221893,2025-03-15,paid,96773.38
221894,2025-12-30,failed,112738.78
221895,2025-04-29,refunded,37920.07
221896,2025-04-27,paid,280973.29
221897,2025-01-30,paid,142096.66
221898,2025-03-26,paid,101942.89
221899,2025-07-29,paid,23013.28
221900,2025-04-17,paid,23009.54
221901,2025-11-12,paid,100520.39
221902,2025-07-07,paid,112591.96
221903,2025-06-02,paid,102167.74
221904,2025-06-01,refunded,171800.18
221905,2025-06-11,paid,167797.86
221906,2025-03-18,paid,21725.27
221907,2025-12-15,paid,2887.36
221908,2025-06-22,paid,63147.93
221909,2025-07-09,paid,4963.68
221910,2025-12-10,paid,66582.74
221911,2025-12-06,paid,286323.15
221912,2025-11-10,paid,35114.85
221913,2025-06-18,paid,197493.38
221914,2025-11-11,paid,162139.55
221915,2025-02-24,paid,153121.27
221916,2025-09-17,failed,4173.45
221917,2025-03-01,paid,85875.73
221918,2025-08-10,paid,31172.63
221919,2025-03-17,paid,101565.72
221920,2025-02-18,paid,240151.38
221921,2025-09-19,paid,132594.7
221922,2025-01-18,paid,100341.29
221923,2025-12-04,paid,139047.05
221924,2025-04-26,paid,86286.05
221925,2025-01-12,paid,158174.33
221926,2025-01-03,paid,33152.89
221927,2025-03-18,paid,1198.18
221928,2025-01-30,refunded,67198.86
221929,2025-07-21,paid,53350.73
221930,2025-11-26,paid,4722.76
221931,2025-02-19,paid,79792.9
221932,2025-05-12,paid,31524.66
221933,2025-01-09,paid,81158.02
221934,2025-03-17,failed,111675.46
221935,2025-12-15,paid,34927.01
221936,2025-12-14,paid,100596.25
221937,2025-11-30,paid,8695.54
221938,2025-06-17,paid,76768.42
221939,2025-11-28,failed,108244.87
221940,2025-12-06,paid,102442.32
221941,2025-10-03,paid,10237.25
221942,2025-06-05,failed,8028.69
221943,2025-09-28,paid,102965.66
221944,2025-11-05,paid,69960.89
221945,2025-07-26,paid,74480.08
221946,2025-09-03,paid,82042.79
221947,2025-03-30,failed,41947.17
221948,2025-04-12,paid,207090.66
221949,2025-07-07,paid,5944.8
221950,2025-08-13,paid,7362.1
221951,2025-10-06,paid,59183.99
221952,2025-12-24,paid,196198.34
221953,2025-06-23,paid,145407.48
221954,2025-11-17,paid,6489.27
221955,2025-02-13,paid,12215.86
221956,2025-03-11,paid,18519.41
221957,2025-07-13,paid,183914.67
221958,2025-05-24,paid,135670.47
221959,2025-06-04,paid,6635.47
221960,2025-04-07,paid,80793.76
221961,2025-07-19,paid,85095.84
221962,2025-04-07,paid,196219.76
221963,2025-09-07,paid,13179.33
221964,2025-01-25,paid,71064.26
221965,2025-02-24,paid,111755.09
221966,2025-05-07,paid,67960.46
221967,2025-11-11,paid,108317.64
221968,2025-07-27,paid,30140.04
221969,2025-07-03,paid,52621.05
221970,2025-12-24,paid,129336.84
221971,2025-10-04,paid,36874.92
221972,2025-06-11,paid,114696.3
221973,2025-10-08,paid,68030.9
221974,2025-05-22,paid,95503.63
221975,2025-05-03,paid,113410.14
221976,2025-07-11,paid,40120.08
221977,2025-02-28,paid,19091.84
221978,2025-10-28,paid,31688.76
221979,2025-09-07,paid,146632.63
221980,2025-11-18,paid,31355.25
221981,2025-07-12,paid,137278.12
221982,2025-06-19,paid,67538.51
221983,2025-08-07,paid,134590.38
221984,2025-02-03,paid,40708.75
221985,2025-10-14,failed,287595.19
221986,2025-02-07,paid,54057.42
221987,2025-09-24,paid,73765.04
221988,2025-12-09,paid,65747.31
221989,2025-10-28,paid,6095.54
221990,2025-08-19,paid,52597.85
221991,2025-03-10,paid,141174.46
221992,2025-01-08,paid,187379.83
221993,2025-01-25,paid,77305.78
221994,2025-01-23,refunded,26636.24
221995,2025-09-29,paid,19116.58
221996,2025-03-12,paid,73838.9
221997,2025-01-15,paid,19991.82
221998,2025-09-23,paid,28094.1
221999,2025-09-08,paid,84448.65
222000,2025-03-03,paid,76798.58
222001,2025-09-15,paid,83893.23
222002,2025-07-28,paid,11497.28
222003,2025-05-11,paid,251650.24
222004,2025-07-17,paid,38066.4
222005,2025-11-08,paid,19634.39
222006,2025-10-02,paid,171681.56
222007,2025-04-09,paid,36391.38
222008,2025-01-31,paid,79848.94
222009,2025-05-13,paid,39000.25
222010,2025-11-30,paid,32876.12
222011,2025-10-02,paid,110972.51
222012,2025-04-17,paid,108916.19
222013,2025-02-13,paid,116403.94
222014,2025-06-03,paid,225041.21
222015,2025-10-20,paid,205690.87
222016,2025-01-11,paid,112332.38
222017,2025-08-13,paid,21411.5
222018,2025-02-08,paid,24699.87
222019,2025-02-10,refunded,89189.64
222020,2025-10-01,paid,4017.81
222021,2025-04-21,paid,152232.07
222022,2025-12-15,paid,74673.39
222023,2025-03-04,paid,164511.65
222024,2025-03-06,paid,38911.3
222025,2025-01-31,paid,187009.89
222026,2025-02-01,failed,194271.27
222027,2025-03-08,paid,58406.46
222028,2025-09-20,paid,70109.04
222029,2025-06-07,paid,282156.99
222030,2025-06-11,paid,46372.72
222031,2025-12-25,paid,116016.55
222032,2025-04-24,paid,175908.68
222033,2025-02-07,paid,27174.25
222034,2025-08-02,paid,75915.14
222035,2025-05-18,failed,271634.82
222036,2025-12-11,paid,31544.55
222037,2025-06-07,paid,173128.81
222038,2025-05-16,paid,9465.56
222039,2025-07-11,paid,124026.05
222040,2025-06-15,failed,132252.55
222041,2025-03-20,paid,284377.54
222042,2025-09-11,failed,14453.58
222043,2025-07-28,failed,89512.8
222044,2025-05-30,paid,50100.17
222045,2025-10-13,paid,4027.5
222046,2025-01-19,paid,179721.45
222047,2025-07-10,paid,34550.83
222048,2025-07-07,paid,10570.18
222049,2025-08-06,paid,125080.98
222050,2025-03-31,paid,56074.46
222051,2025-04-06,paid,93153.25
222052,2025-10-01,failed,47713.22
222053,2025-03-02,paid,55499.24
222054,2025-03-23,paid,108842.15
222055,2025-03-22,paid,35509.63
222056,2025-07-18,paid,38943.5
222057,2025-11-19,paid,100016.66
222058,2025-02-10,paid,107814.32
222059,2025-01-25,paid,48828.87
222060,2025-06-11,paid,11049.07
222061,2025-09-24,paid,40374.83
222062,2025-05-17,paid,12934.44
222063,2025-02-10,refunded,76208.79
222064,2025-04-20,paid,131777.74
222065,2025-08-17,paid,36124.29
222066,2025-03-10,paid,54405.26
222067,2025-09-23,paid,8977.31
222068,2025-10-06,paid,19155.54
222069,2025-12-12,paid,123052.42
222070,2025-01-18,paid,123904.74
222071,2025-12-03,paid,39236.88
222072,2025-08-16,paid,66917.36
222073,2025-07-11,paid,98691.57
222074,2025-11-20,paid,26261.54
222075,2025-12-11,paid,151286.07
222076,2025-01-28,paid,36576.22
222077,2025-11-13,paid,8500.97
222078,2025-08-05,paid,152310.39
222079,2025-01-19,paid,34614.97
222080,2025-04-22,paid,17995.47
222081,2025-05-02,paid,102989.3
222082,2025-10-29,paid,65264.06
222083,2025-03-08,paid,462438.17
222084,2025-02-06,paid,190845.66
222085,2025-01-04,paid,126760.42
222086,2025-09-27,paid,25724.81
222087,2025-05-15,paid,5350.32
222088,2025-03-26,refunded,207177.18
222089,2025-07-26,paid,60886.39
222090,2025-06-18,paid,50011.15
222091,2025-05-13,paid,82549.19
222092,2025-03-21,paid,13069.65
222093,2025-11-04,paid,250633.44
222094,2025-04-22,paid,96932.81
222095,2025-01-26,paid,31409.26
222096,2025-06-16,paid,194923.8
222097,2025-06-24,paid,95192.83
222098,2025-12-01,paid,98798.7
222099,2025-02-03,paid,51650.35
222100,2025-06-01,paid,33999.33
222101,2025-02-11,paid,12416.17
222102,2025-10-18,paid,53960.12
222103,2025-12-26,paid,79554.2
222104,2025-09-17,paid,212737.69
222105,2025-03-24,paid,87501.95
222106,2025-12-08,paid,2816.98
222107,2025-06-23,refunded,87927.43
222108,2025-03-19,paid,55818.22
222109,2025-02-14,failed,179589.44
222110,2025-04-09,paid,64360.67
222111,2025-06-16,paid,46405.69
222112,2025-07-18,paid,115340.6
222113,2025-04-14,paid,43852.99
222114,2025-02-18,paid,113190.4
222115,2025-06-18,paid,79692.16
222116,2025-01-21,failed,132571.22
222117,2025-01-05,paid,26316.7
222118,2025-04-17,failed,82218.87
222119,2025-04-12,paid,62788.91
222120,2025-07-02,paid,323468.86
222121,2025-07-28,paid,222238.97
222122,2025-12-10,paid,40726.53
222123,2025-08-06,refunded,39915.21
222124,2025-09-19,paid,133252.99
222125,2025-01-10,paid,71438.45
222126,2025-07-27,paid,92599.24
222127,2025-02-28,paid,158086.6
222128,2025-01-31,refunded,218727.46
222129,2025-09-08,paid,32180.34
222130,2025-08-12,paid,165502.71
222131,2025-08-30,paid,104335.0
222132,2025-06-24,paid,60465.02
222133,2025-09-04,paid,140905.64
222134,2025-07-26,paid,72871.74
222135,2025-08-21,paid,149103.3
222136,2025-12-15,paid,60391.41
222137,2025-02-08,refunded,95187.84
222138,2025-04-10,paid,233175.48
222139,2025-09-17,paid,13195.3
222140,2025-05-25,paid,18539.04
222141,2025-07-30,paid,42239.12
222142,2025-04-25,paid,55679.79
222143,2025-04-13,paid,163269.37
222144,2025-04-14,paid,29815.85
222145,2025-08-30,paid,45230.7
222146,2025-08-30,paid,53466.82
222147,2025-10-18,paid,295340.87
222148,2025-05-30,paid,32345.67
222149,2025-08-11,paid,127797.91
222150,2025-03-25,paid,105522.37
222151,2025-10-17,paid,198610.62
222152,2025-06-01,paid,107648.27
222153,2025-05-17,paid,48561.26
222154,2025-10-13,paid,751.44
222155,2025-11-15,paid,50549.57
222156,2025-08-16,paid,70716.73
222157,2025-05-05,paid,63208.58
222158,2025-04-07,paid,77004.13
222159,2025-12-04,paid,149483.16
222160,2025-08-28,paid,18539.04
222161,2025-11-12,paid,113223.85
222162,2025-03-27,paid,86343.96
222163,2025-03-27,refunded,50341.38
222164,2025-12-09,paid,72540.67
222165,2025-10-02,paid,118345.77
222166,2025-01-07,paid,124987.06
222167,2025-01-07,paid,76193.26
222168,2025-01-16,paid,47410.23
222169,2025-01-03,paid,9094.15
222170,2025-08-13,paid,55514.01
222171,2025-11-02,paid,905.54
222172,2025-10-20,paid,98688.67
222173,2025-10-12,paid,26689.39
222174,2025-06-18,paid,49331.04
222175,2025-05-14,paid,175918.89
222176,2025-05-03,paid,23169.23
222177,2025-08-25,failed,62013.02
222178,2025-01-24,paid,5559.38
222179,2025-04-15,paid,67036.97
222180,2025-05-14,failed,298250.26
222181,2025-10-02,failed,143705.72
222182,2025-01-03,paid,62442.23
222183,2025-02-01,paid,63208.58
222184,2025-05-29,paid,106983.93
222185,2025-06-17,paid,38630.9
222186,2025-10-25,failed,52601.79
222187,2025-06-28,paid,165799.78
222188,2025-12-07,paid,5177.51
222189,2025-04-04,paid,88666.26
222190,2025-04-28,paid,24684.73
222191,2025-04-06,paid,92554.37
222192,2025-03-02,paid,84430.07
222193,2025-05-21,paid,15060.17
222194,2025-11-13,paid,65747.31
222195,2025-02-22,paid,39888.09
222196,2025-09-14,paid,127622.94
222197,2025-04-03,paid,93477.36
222198,2025-11-19,paid,97057.88
222199,2025-11-01,paid,335505.74
222200,2025-06-28,failed,60945.49
222201,2025-04-15,paid,33013.07
222202,2025-05-24,paid,21861.85
222203,2025-02-01,paid,91935.24
222204,2025-05-23,paid,21967.48
222205,2025-07-24,paid,95482.52
222206,2025-08-14,paid,19364.85
222207,2025-12-17,paid,163919.83
222208,2025-11-16,paid,24134.72
222209,2025-01-03,paid,47609.92
222210,2025-02-11,paid,125445.42
222211,2025-10-04,paid,113203.88
222212,2025-12-27,paid,153077.4
222213,2025-04-10,paid,68462.05
222214,2025-05-09,paid,33870.45
222215,2025-06-19,paid,53308.22
222216,2025-09-26,paid,143210.3
222217,2025-12-11,failed,79875.64
222218,2025-05-31,paid,79466.81
222219,2025-09-06,paid,22377.89
222220,2025-02-28,paid,115527.84
222221,2025-08-07,failed,210654.26
222222,2025-03-24,refunded,12456.99
222223,2025-04-15,paid,158443.12
222224,2025-05-28,paid,157001.77
222225,2025-09-04,paid,88011.44
222226,2025-10-28,paid,1071.6
222227,2025-10-03,paid,32578.79
222228,2025-02-20,paid,193082.52
222229,2025-11-29,paid,60943.44
222230,2025-09-10,failed,127570.16
222231,2025-08-06,paid,72120.8
222232,2025-08-23,paid,40038.57
222233,2025-01-01,paid,21787.54
222234,2025-04-09,paid,29240.78
222235,2025-09-21,paid,50434.29
222236,2025-12-20,paid,56166.19
222237,2025-03-31,refunded,82455.13
222238,2025-07-21,paid,245156.77
222239,2025-04-11,paid,115306.37
222240,2025-06-02,paid,7025.79
222241,2025-03-11,refunded,44891.14
222242,2025-08-05,paid,243751.43
222243,2025-04-19,paid,20799.89
222244,2025-06-16,paid,123335.15
222245,2025-11-04,paid,122940.3
222246,2025-09-08,paid,77725.16
222247,2025-10-31,paid,90581.64
222248,2025-07-18,paid,121335.5
222249,2025-10-07,paid,33964.7
222250,2025-01-13,paid,57699.92
222251,2025-06-05,paid,125363.7
222252,2025-07-05,paid,33825.77
222253,2025-08-27,paid,148908.32
222254,2025-11-14,refunded,80133.84
222255,2025-08-13,paid,107886.34
222256,2025-02-04,failed,29592.0
222257,2025-12-18,paid,39798.26
222258,2025-04-13,paid,101333.77
222259,2025-09-11,paid,132511.05
222260,2025-10-04,paid,10451.46
222261,2025-06-14,paid,17019.42
222262,2025-02-09,paid,61029.21
222263,2025-10-25,paid,29664.3
222264,2025-08-01,paid,43475.23
222265,2025-03-27,paid,30335.9
222266,2025-04-01,paid,8260.76
222267,2025-09-11,paid,21516.5
222268,2025-07-30,paid,45598.73
222269,2025-10-25,refunded,120001.83
222270,2025-09-18,paid,127904.57
222271,2025-11-07,paid,19136.74
222272,2025-04-23,paid,227569.78
222273,2025-10-03,paid,166508.43
222274,2025-04-03,refunded,65371.79
222275,2025-09-30,paid,78982.85
222276,2025-06-24,paid,107294.58
222277,2025-05-13,paid,3514.49
222278,2025-04-01,refunded,32512.2
222279,2025-09-05,paid,87303.94
222280,2025-02-26,paid,23169.23
222281,2025-12-14,failed,63258.16
222282,2025-01-07,paid,127512.94
222283,2025-12-24,paid,33591.68
222284,2025-11-12,paid,47920.07
222285,2025-01-29,paid,29363.02
222286,2025-07-11,paid,57019.3
222287,2025-02-17,paid,37360.07
222288,2025-04-10,paid,58481.56
222289,2025-02-18,paid,21134.67
222290,2025-04-30,paid,172123.82
222291,2025-05-29,paid,100509.83
222292,2025-11-28,paid,92444.66
222293,2025-09-06,failed,42674.98
222294,2025-03-15,paid,236253.95
222295,2025-10-03,paid,113632.25
222296,2025-04-20,paid,21861.85
222297,2025-12-19,paid,294323.33
222298,2025-07-03,paid,44427.85
222299,2025-12-13,paid,8743.3
222300,2025-11-04,paid,65458.19
222301,2025-03-14,paid,27463.87
222302,2025-01-22,paid,55040.1
222303,2025-06-06,paid,4250.48
222304,2025-12-08,paid,27764.77
222305,2025-08-14,refunded,39777.1
222306,2025-06-30,paid,44744.04
222307,2025-04-29,paid,74860.94
222308,2025-06-10,paid,31067.58
222309,2025-01-13,paid,343536.17
222310,2025-02-28,paid,85641.47
222311,2025-08-29,paid,40262.19
222312,2025-10-03,paid,254561.35
222313,2025-11-22,paid,53498.77
222314,2025-06-05,paid,273584.85
222315,2025-03-23,paid,63837.79
222316,2025-04-24,paid,9465.56
222317,2025-02-02,paid,40240.92
222318,2025-04-26,paid,185923.7
222319,2025-03-05,paid,7226.79
222320,2025-01-27,paid,12426.86
222321,2025-03-29,paid,44891.14
222322,2025-09-16,paid,27902.89
222323,2025-04-06,paid,133011.38
222324,2025-07-22,paid,93945.12
222325,2025-12-28,paid,168691.57
222326,2025-07-25,paid,53343.72
222327,2025-03-28,paid,40347.98
222328,2025-04-18,paid,28179.96
222329,2025-09-04,paid,43839.58
222330,2025-01-08,paid,29824.72
222331,2025-09-27,paid,194873.32
222332,2025-10-31,paid,43116.92
222333,2025-01-15,paid,123191.2
222334,2025-11-07,paid,309472.29
222335,2025-08-08,paid,208751.7
222336,2025-08-23,paid,40171.66
222337,2025-02-15,paid,34128.06
222338,2025-06-09,refunded,61231.52
222339,2025-06-08,failed,53051.84
222340,2025-09-28,paid,14134.83
222341,2025-04-12,paid,3703.94
222342,2025-03-25,paid,192332.97
222343,2025-02-13,paid,45491.51
222344,2025-06-04,paid,1784.57
222345,2025-06-20,paid,397763.25
222346,2025-01-22,paid,58420.25
222347,2025-09-07,paid,62569.96
222348,2025-07-10,paid,22719.54
222349,2025-11-18,paid,145716.46
222350,2025-12-24,paid,5191.42
222351,2025-01-21,paid,119838.82
222352,2025-10-12,paid,59611.85
222353,2025-06-12,paid,121886.88
222354,2025-08-09,paid,43852.99
222355,2025-01-19,refunded,38524.56
222356,2025-01-04,paid,91056.4
222357,2025-02-08,paid,36268.28
222358,2025-09-30,paid,107890.07
222359,2025-10-18,refunded,122850.78
222360,2025-07-09,paid,143442.23
222361,2025-05-25,paid,76412.02
222362,2025-12-14,paid,302766.34
222363,2025-11-01,paid,37271.16
222364,2025-05-13,paid,161970.82
222365,2025-12-12,paid,29027.98
222366,2025-11-18,paid,23331.0
222367,2025-06-28,paid,53527.53
222368,2025-07-16,paid,200235.34
222369,2025-12-04,paid,121831.94
222370,2025-10-02,paid,121457.1
222371,2025-06-28,paid,173307.64
222372,2025-08-30,paid,25664.57
222373,2025-05-12,paid,102425.74
222374,2025-03-22,paid,222445.3
222375,2025-06-10,paid,292808.12
222376,2025-07-03,paid,100934.03
222377,2025-09-26,paid,65735.73
222378,2025-11-25,failed,63268.19
222379,2025-02-27,refunded,48479.03
222380,2025-07-13,paid,67790.01
222381,2025-11-17,paid,20765.35
222382,2025-12-27,failed,110569.1
222383,2025-02-12,paid,109354.68
222384,2025-04-08,paid,84556.72
222385,2025-12-22,paid,180135.58
222386,2025-04-02,paid,96347.74
222387,2025-04-22,paid,39431.85
222388,2025-08-22,paid,5559.38
222389,2025-10-23,paid,80536.61
222390,2025-12-19,paid,33747.77
222391,2025-04-13,paid,274133.55
222392,2025-01-24,paid,66305.78
222393,2025-03-24,paid,67343.17
222394,2025-06-13,paid,155443.85
222395,2025-07-19,paid,58526.56
222396,2025-02-12,refunded,1202.3
222397,2025-02-09,paid,152929.62
222398,2025-07-21,refunded,172131.61
222399,2025-12-01,paid,13507.7
222400,2025-06-05,paid,119862.94
222401,2025-02-08,paid,229427.04
222402,2025-02-19,refunded,185081.29
222403,2025-11-11,paid,17019.42
222404,2025-04-21,paid,56982.98
222405,2025-07-05,paid,10455.72
222406,2025-07-07,paid,100659.28
222407,2025-11-25,paid,111486.99
222408,2025-08-04,paid,119072.85
222409,2025-04-23,paid,25858.14
222410,2025-07-19,paid,46041.34
222411,2025-06-23,paid,176772.22
222412,2025-11-19,paid,10773.77
222413,2025-01-05,paid,148192.63
222414,2025-03-03,paid,57044.0
222415,2025-06-21,paid,7817.33
222416,2025-12-30,paid,28552.93
222417,2025-05-28,paid,95219.84
222418,2025-12-11,paid,192730.46
222419,2025-12-22,paid,266806.76
222420,2025-05-12,paid,30090.3
222421,2025-05-27,paid,230218.09
222422,2025-02-21,paid,172791.53
222423,2025-03-05,paid,45790.23
222424,2025-03-04,paid,174440.73
222425,2025-10-12,paid,16894.3
222426,2025-02-13,paid,58018.39
222427,2025-03-14,paid,93941.27
222428,2025-09-16,paid,230372.73
222429,2025-10-24,paid,109712.26
222430,2025-01-26,paid,290232.47
222431,2025-09-14,paid,62587.35
222432,2025-03-05,paid,98090.5
222433,2025-07-27,paid,124453.4
222434,2025-10-08,paid,159904.36
222435,2025-05-14,paid,95317.04
222436,2026-01-02,paid,154991.61
222437,2026-01-02,paid,162261.95
222438,2025-01-01,paid,71648.71
222439,2025-02-10,paid,11762.68
222440,2025-10-07,paid,56240.11
222441,2025-09-05,refunded,142172.05
222442,2025-05-20,paid,128962.06
222443,2025-11-19,paid,11483.18
222444,2025-01-17,paid,269299.57
222445,2025-05-04,paid,18604.0
222446,2025-04-02,paid,55818.22
222447,2025-09-06,paid,23534.6
222448,2025-04-23,paid,124002.34
222449,2025-05-07,paid,32225.02
222450,2025-09-24,paid,173750.68
222451,2025-08-30,paid,49131.17
222452,2025-05-18,paid,99092.98
222453,2025-09-05,paid,81037.38
222454,2025-08-28,paid,89744.99
222455,2025-10-30,paid,95268.54
222456,2025-01-10,paid,32021.23
222457,2025-02-15,paid,242175.66
222458,2025-12-26,paid,144708.11
222459,2025-05-04,paid,234334.16
222460,2025-03-10,paid,116901.93
222461,2026-01-02,paid,47696.83
222462,2025-11-23,paid,213039.72
222463,2025-05-13,paid,55564.81
222464,2025-12-30,paid,10538.61
222465,2025-08-26,paid,10120.54
222466,2025-08-03,paid,136400.56
222467,2025-03-02,paid,85391.8
222468,2025-06-04,paid,46275.11
222469,2025-10-09,paid,70231.76
222470,2025-03-26,paid,105156.45
222471,2025-08-26,paid,138681.32
222472,2025-11-09,paid,77802.82
222473,2025-02-20,paid,45269.46
222474,2025-03-07,failed,263476.64
222475,2025-07-11,paid,18418.8
222476,2025-01-10,refunded,39236.88
222477,2025-04-06,paid,47217.6
222478,2025-03-28,paid,91097.13
222479,2025-02-06,paid,30390.46
222480,2025-03-26,refunded,8527.19
222481,2025-06-13,paid,29664.3
222482,2025-08-04,paid,90879.36
222483,2025-08-09,paid,21588.83
222484,2025-11-14,refunded,67807.42
222485,2025-11-18,paid,116023.59
222486,2025-04-29,paid,63664.17
222487,2025-03-20,paid,60576.63
222488,2025-03-11,paid,151235.24
222489,2025-04-05,paid,955.85
222490,2025-11-15,failed,1008.99
222491,2025-11-13,paid,53882.49
222492,2025-12-22,paid,34555.0
222493,2025-10-20,paid,4004.43
222494,2025-09-11,paid,39915.21
222495,2025-01-06,paid,106802.03
222496,2025-02-26,paid,44979.95
222497,2025-02-14,failed,18531.62
222498,2025-10-06,paid,61379.26
222499,2025-03-01,paid,86709.0
222500,2025-09-10,failed,18531.62
222501,2025-05-25,paid,33785.33
222502,2025-11-07,paid,11589.48
222503,2025-01-20,refunded,4017.81
222504,2025-11-10,failed,96974.8
222505,2025-12-18,refunded,248617.18
222506,2025-06-18,paid,47016.24
222507,2025-02-01,paid,68379.82
222508,2025-04-24,paid,16107.82
222509,2025-08-16,paid,19779.37
222510,2025-10-02,paid,176603.44
222511,2025-12-09,paid,74480.21
222512,2025-11-03,paid,24703.41
222513,2025-03-17,paid,57044.0
222514,2025-06-06,paid,33846.41
222515,2025-04-20,paid,123855.91
222516,2025-12-04,paid,56843.28
222517,2025-06-22,paid,153086.52
222518,2025-09-28,paid,70638.22
222519,2025-05-26,paid,44863.46
222520,2025-10-16,paid,14756.05
222521,2025-04-12,refunded,78409.07
